date,geo,campaign,channel,impressions,clicks,cost,ctr,cpc
2024-06-08,TX,Search | Nonbrand,paid_search,21867,1044,195.37,0.047743,0.1871
2024-06-09,TX,Search | Nonbrand,paid_search,21433,969,191.04,0.045211,0.1971
2024-06-03,TX,Shopping | Instruments,shopping,27190,791,161.97,0.029092,0.2048
2024-06-04,TX,Shopping | Instruments,shopping,29070,848,154.42,0.029171,0.1821
2024-06-05,TX,Shopping | Instruments,shopping,29210,871,164.41,0.029819,0.1888
2024-06-06,TX,Shopping | Instruments,shopping,22966,800,187.17,0.034834,0.234
2024-06-07,TX,Shopping | Instruments,shopping,20283,785,178.8,0.038702,0.2278
2024-06-08,TX,Shopping | Instruments,shopping,23109,611,189.91,0.02644,0.3108
2024-06-09,TX,Shopping | Instruments,shopping,21471,913,211.07,0.042522,0.2312
2024-06-03,FL,Search | Brand,paid_search,20654,1437,118.45,0.069575,0.0824
2024-06-04,FL,Search | Brand,paid_search,20118,1889,131.35,0.093896,0.0695
2024-06-05,FL,Search | Brand,paid_search,22377,1338,118.93,0.059794,0.0889
2024-06-06,FL,Search | Brand,paid_search,19356,2009,103.02,0.103792,0.0513
2024-06-07,FL,Search | Brand,paid_search,18733,1630,121.58,0.087012,0.0746
2024-06-08,FL,Search | Brand,paid_search,14804,1842,96.97,0.124426,0.0526
2024-06-09,FL,Search | Brand,paid_search,19391,1548,95.21,0.079831,0.0615
2024-06-03,FL,Search | Nonbrand,paid_search,20257,910,166.7,0.044923,0.1832
2024-06-04,FL,Search | Nonbrand,paid_search,18723,1066,194.63,0.056935,0.1826
2024-06-05,FL,Search | Nonbrand,paid_search,24774,929,194.0,0.037499,0.2088
2024-06-06,FL,Search | Nonbrand,paid_search,23955,881,179.43,0.036777,0.2037
2024-06-07,FL,Search | Nonbrand,paid_search,21038,974,198.96,0.046297,0.2043
2024-06-08,FL,Search | Nonbrand,paid_search,23617,905,192.14,0.03832,0.2123
2024-06-09,FL,Search | Nonbrand,paid_search,17577,829,163.65,0.047164,0.1974
2024-06-03,FL,Shopping | Instruments,shopping,17228,521,115.14,0.030241,0.221
2024-06-04,FL,Shopping | Instruments,shopping,19680,579,130.0,0.029421,0.2245
2024-06-05,FL,Shopping | Instruments,shopping,17717,613,140.2,0.0346,0.2287
2024-06-06,FL,Shopping | Instruments,shopping,19126,615,170.13,0.032155,0.2766
2024-06-07,FL,Shopping | Instruments,shopping,24132,620,112.75,0.025692,0.1818
2024-06-08,FL,Shopping | Instruments,shopping,16602,421,157.7,0.025358,0.3746
2024-06-09,FL,Shopping | Instruments,shopping,19565,579,139.24,0.029594,0.2405
2024-06-03,NY,Search | Brand,paid_search,17571,1412,94.44,0.08036,0.0669
2024-06-04,NY,Search | Brand,paid_search,18468,1507,83.22,0.081601,0.0552
2024-06-05,NY,Search | Brand,paid_search,16621,1288,96.11,0.077492,0.0746
2024-06-06,NY,Search | Brand,paid_search,17460,1367,105.47,0.078293,0.0772
2024-06-07,NY,Search | Brand,paid_search,17676,1132,94.25,0.064042,0.0833
2024-06-08,NY,Search | Brand,paid_search,19902,1273,123.47,0.063963,0.097
2024-06-09,NY,Search | Brand,paid_search,14051,1610,109.18,0.114583,0.0678
2024-06-03,NY,Search | Nonbrand,paid_search,24486,806,184.53,0.032917,0.2289
2024-06-04,NY,Search | Nonbrand,paid_search,26053,784,207.49,0.030093,0.2647
2024-06-05,NY,Search | Nonbrand,paid_search,23144,1053,183.29,0.045498,0.1741
2024-06-06,NY,Search | Nonbrand,paid_search,20969,909,210.49,0.04335,0.2316
2024-06-07,NY,Search | Nonbrand,paid_search,22078,1056,234.21,0.04783,0.2218
2024-06-08,NY,Search | Nonbrand,paid_search,21265,1058,181.05,0.049753,0.1711
2024-06-09,NY,Search | Nonbrand,paid_search,23407,879,187.0,0.037553,0.2127
2024-06-03,NY,Shopping | Instruments,shopping,27175,776,165.16,0.028556,0.2128
2024-06-04,NY,Shopping | Instruments,shopping,22298,779,157.08,0.034936,0.2016
2024-06-05,NY,Shopping | Instruments,shopping,27130,704,144.49,0.025949,0.2052
2024-06-06,NY,Shopping | Instruments,shopping,19438,749,133.07,0.038533,0.1777
2024-06-07,NY,Shopping | Instruments,shopping,25176,659,192.02,0.026176,0.2914
2024-06-08,NY,Shopping | Instruments,shopping,18750,794,173.23,0.042347,0.2182
2024-06-09,NY,Shopping | Instruments,shopping,19036,790,179.77,0.0415,0.2276
2024-06-10,CA,Search | Brand,paid_search,29925,2906,142.88,0.097109,0.0492
2024-06-11,CA,Search | Brand,paid_search,25883,2246,151.77,0.086775,0.0676
2024-06-12,CA,Search | Brand,paid_search,23988,2498,175.36,0.104135,0.0702
2024-06-13,CA,Search | Brand,paid_search,27916,2304,122.79,0.082533,0.0533
2024-06-14,CA,Search | Brand,paid_search,26318,2395,181.58,0.091002,0.0758
2024-06-15,CA,Search | Brand,paid_search,30410,2856,166.34,0.093916,0.0582
2024-06-16,CA,Search | Brand,paid_search,27207,2077,170.85,0.076341,0.0823
2024-06-10,CA,Search | Nonbrand,paid_search,28631,1332,282.13,0.046523,0.2118
2024-06-11,CA,Search | Nonbrand,paid_search,32516,1088,258.17,0.03346,0.2373
2024-06-12,CA,Search | Nonbrand,paid_search,30181,1435,245.34,0.047546,0.171
2024-06-13,CA,Search | Nonbrand,paid_search,30105,1213,269.54,0.040292,0.2222
2024-06-14,CA,Search | Nonbrand,paid_search,32446,1261,310.69,0.038865,0.2464
2024-06-15,CA,Search | Nonbrand,paid_search,35286,995,227.86,0.028198,0.229
2024-06-16,CA,Search | Nonbrand,paid_search,32096,1477,309.12,0.046018,0.2093
2024-06-10,CA,Shopping | Instruments,shopping,23888,821,199.8,0.034369,0.2434
2024-06-11,CA,Shopping | Instruments,shopping,25526,783,172.22,0.030675,0.22
2024-06-12,CA,Shopping | Instruments,shopping,30608,914,205.01,0.029861,0.2243
2024-06-13,CA,Shopping | Instruments,shopping,24892,665,197.91,0.026715,0.2976
2024-06-14,CA,Shopping | Instruments,shopping,23922,696,199.53,0.029095,0.2867
2024-06-15,CA,Shopping | Instruments,shopping,24897,836,201.13,0.033578,0.2406
2024-06-16,CA,Shopping | Instruments,shopping,29773,777,145.64,0.026097,0.1874
2024-06-10,TX,Search | Brand,paid_search,23263,1747,149.2,0.075098,0.0854
2024-06-11,TX,Search | Brand,paid_search,18370,2298,141.45,0.125095,0.0616
2024-06-12,TX,Search | Brand,paid_search,18198,2158,113.19,0.118584,0.0525
2024-06-13,TX,Search | Brand,paid_search,23565,1650,132.3,0.070019,0.0802
2024-06-14,TX,Search | Brand,paid_search,26719,1701,159.81,0.063663,0.094
2024-06-15,TX,Search | Brand,paid_search,26893,1665,126.73,0.061912,0.0761
2024-06-16,TX,Search | Brand,paid_search,27082,2219,129.04,0.081936,0.0582
2024-06-10,TX,Search | Nonbrand,paid_search,23459,971,208.56,0.041391,0.2148
2024-06-11,TX,Search | Nonbrand,paid_search,25392,1048,179.01,0.041273,0.1708
2024-06-12,TX,Search | Nonbrand,paid_search,23998,867,212.76,0.036128,0.2454
2024-06-13,TX,Search | Nonbrand,paid_search,24969,1094,190.9,0.043814,0.1745
2024-06-14,TX,Search | Nonbrand,paid_search,23408,751,211.59,0.032083,0.2817
2024-06-15,TX,Search | Nonbrand,paid_search,17613,865,192.01,0.049111,0.222
2024-06-16,TX,Search | Nonbrand,paid_search,21352,1065,182.82,0.049878,0.1717
2024-06-10,TX,Shopping | Instruments,shopping,30961,766,173.45,0.024741,0.2264
2024-06-11,TX,Shopping | Instruments,shopping,23362,811,170.85,0.034714,0.2107
2024-06-12,TX,Shopping | Instruments,shopping,24668,922,209.46,0.037376,0.2272
2024-06-13,TX,Shopping | Instruments,shopping,22482,922,221.7,0.041011,0.2405
2024-06-14,TX,Shopping | Instruments,shopping,23650,850,147.18,0.035941,0.1731
2024-06-15,TX,Shopping | Instruments,shopping,23595,651,162.29,0.027591,0.2493
2024-06-16,TX,Shopping | Instruments,shopping,22842,695,150.3,0.030426,0.2163
2024-06-10,FL,Search | Brand,paid_search,23317,1506,101.65,0.064588,0.0675
2024-06-11,FL,Search | Brand,paid_search,20897,1758,95.5,0.084127,0.0543
2024-06-12,FL,Search | Brand,paid_search,18004,1621,121.64,0.090036,0.075
2024-06-13,FL,Search | Brand,paid_search,18070,1825,127.91,0.100996,0.0701
2024-06-14,FL,Search | Brand,paid_search,25574,1351,127.35,0.052827,0.0943
2024-06-15,FL,Search | Brand,paid_search,17022,1472,121.15,0.086476,0.0823
2024-06-16,FL,Search | Brand,paid_search,18336,1646,123.88,0.089769,0.0753
2024-06-10,FL,Search | Nonbrand,paid_search,21242,1006,158.45,0.047359,0.1575
2024-06-11,FL,Search | Nonbrand,paid_search,20281,823,175.94,0.04058,0.2138
2024-06-12,FL,Search | Nonbrand,paid_search,18401,777,181.65,0.042226,0.2338
2024-06-13,FL,Search | Nonbrand,paid_search,21604,886,185.19,0.041011,0.209
2024-06-14,FL,Search | Nonbrand,paid_search,18548,835,179.91,0.045018,0.2155
2024-06-15,FL,Search | Nonbrand,paid_search,21443,950,169.96,0.044304,0.1789
2024-06-16,FL,Search | Nonbrand,paid_search,16410,686,135.1,0.041804,0.1969
2024-06-10,FL,Shopping | Instruments,shopping,21154,571,117.38,0.026993,0.2056
2024-06-11,FL,Shopping | Instruments,shopping,20683,614,157.04,0.029686,0.2558
2024-06-12,FL,Shopping | Instruments,shopping,19991,641,143.27,0.032064,0.2235
2024-06-13,FL,Shopping | Instruments,shopping,18378,693,121.15,0.037708,0.1748
2024-06-14,FL,Shopping | Instruments,shopping,19997,679,153.94,0.033955,0.2267
2024-06-15,FL,Shopping | Instruments,shopping,18475,649,134.66,0.035129,0.2075
2024-06-16,FL,Shopping | Instruments,shopping,16994,629,149.39,0.037013,0.2375
2024-06-10,NY,Search | Brand,paid_search,16600,1557,97.89,0.093795,0.0629
2024-06-11,NY,Search | Brand,paid_search,17032,1935,131.26,0.11361,0.0678
2024-06-12,NY,Search | Brand,paid_search,24804,1504,96.65,0.060635,0.0643
2024-06-13,NY,Search | Brand,paid_search,16172,2226,114.98,0.137645,0.0517
2024-06-14,NY,Search | Brand,paid_search,22566,1810,100.6,0.080209,0.0556
2024-06-15,NY,Search | Brand,paid_search,18180,1602,122.5,0.088119,0.0765
2024-06-16,NY,Search | Brand,paid_search,21137,1494,127.77,0.070682,0.0855
2024-06-10,NY,Search | Nonbrand,paid_search,24450,885,176.66,0.036196,0.1996
2024-06-11,NY,Search | Nonbrand,paid_search,25904,1025,171.19,0.039569,0.167
2024-06-12,NY,Search | Nonbrand,paid_search,26184,1026,173.56,0.039184,0.1692
2024-06-13,NY,Search | Nonbrand,paid_search,18238,1214,204.07,0.066564,0.1681
2024-06-14,NY,Search | Nonbrand,paid_search,23521,1133,207.84,0.04817,0.1834
2024-06-15,NY,Search | Nonbrand,paid_search,24848,916,226.18,0.036864,0.2469
2024-06-16,NY,Search | Nonbrand,paid_search,19396,1044,238.35,0.053826,0.2283
2024-06-10,NY,Shopping | Instruments,shopping,19249,691,127.78,0.035898,0.1849
2024-06-11,NY,Shopping | Instruments,shopping,18647,677,149.79,0.036306,0.2213
2024-06-12,NY,Shopping | Instruments,shopping,23600,515,138.74,0.021822,0.2694
2024-06-13,NY,Shopping | Instruments,shopping,16853,703,115.12,0.041714,0.1638
2024-06-14,NY,Shopping | Instruments,shopping,18693,679,160.66,0.036324,0.2366
2024-06-15,NY,Shopping | Instruments,shopping,16874,671,168.2,0.039765,0.2507
2024-06-16,NY,Shopping | Instruments,shopping,23641,637,130.12,0.026945,0.2043
2024-06-17,CA,Search | Brand,paid_search,24604,2389,126.56,0.097098,0.053
2024-06-18,CA,Search | Brand,paid_search,26509,2213,170.05,0.083481,0.0768
2024-06-19,CA,Search | Brand,paid_search,26078,2319,153.04,0.088926,0.066
2024-06-20,CA,Search | Brand,paid_search,26254,1651,123.16,0.062886,0.0746
2024-06-21,CA,Search | Brand,paid_search,23414,2454,144.11,0.104809,0.0587
2024-06-22,CA,Search | Brand,paid_search,19281,1951,154.65,0.101188,0.0793
2024-06-23,CA,Search | Brand,paid_search,28043,1893,138.68,0.067503,0.0733
2024-06-17,CA,Search | Nonbrand,paid_search,24143,1406,236.19,0.058236,0.168
2024-06-18,CA,Search | Nonbrand,paid_search,27144,1338,253.4,0.049293,0.1894
2024-06-19,CA,Search | Nonbrand,paid_search,26773,1409,234.61,0.052628,0.1665
2024-06-20,CA,Search | Nonbrand,paid_search,24202,1406,251.54,0.058094,0.1789
2024-06-21,CA,Search | Nonbrand,paid_search,26958,1056,267.8,0.039172,0.2536
2024-06-22,CA,Search | Nonbrand,paid_search,36005,1106,236.99,0.030718,0.2143
2024-06-23,CA,Search | Nonbrand,paid_search,33600,1253,229.37,0.037292,0.1831
2024-06-17,CA,Shopping | Instruments,shopping,27305,807,168.58,0.029555,0.2089
2024-06-18,CA,Shopping | Instruments,shopping,29388,780,232.31,0.026541,0.2978
2024-06-19,CA,Shopping | Instruments,shopping,28121,1106,187.69,0.03933,0.1697
2024-06-20,CA,Shopping | Instruments,shopping,28171,1073,180.58,0.038089,0.1683
2024-06-21,CA,Shopping | Instruments,shopping,22246,984,176.27,0.044233,0.1791
2024-06-22,CA,Shopping | Instruments,shopping,29245,985,240.19,0.033681,0.2438
2024-06-23,CA,Shopping | Instruments,shopping,26271,852,187.77,0.032431,0.2204
2024-06-17,TX,Search | Brand,paid_search,24389,1944,122.62,0.079708,0.0631
2024-06-18,TX,Search | Brand,paid_search,20860,1348,128.77,0.064621,0.0955
2024-06-19,TX,Search | Brand,paid_search,23994,1884,155.16,0.07852,0.0824
2024-06-20,TX,Search | Brand,paid_search,18795,1930,125.17,0.102687,0.0649
2024-06-21,TX,Search | Brand,paid_search,23518,1438,118.13,0.061145,0.0822
2024-06-22,TX,Search | Brand,paid_search,23581,1961,122.04,0.08316,0.0622
2024-06-23,TX,Search | Brand,paid_search,23642,2084,149.03,0.088148,0.0715
2024-06-17,TX,Search | Nonbrand,paid_search,26281,1046,176.11,0.039801,0.1684
2024-06-18,TX,Search | Nonbrand,paid_search,26211,1261,172.21,0.04811,0.1366
2024-06-19,TX,Search | Nonbrand,paid_search,23565,971,171.2,0.041205,0.1763
2024-06-20,TX,Search | Nonbrand,paid_search,22806,845,200.66,0.037052,0.2375
2024-06-21,TX,Search | Nonbrand,paid_search,22695,1265,252.62,0.055739,0.1997
2024-06-22,TX,Search | Nonbrand,paid_search,22747,922,214.29,0.040533,0.2324
2024-06-23,TX,Search | Nonbrand,paid_search,22622,1209,248.47,0.053444,0.2055
2024-06-17,TX,Shopping | Instruments,shopping,21159,697,138.75,0.032941,0.1991
2024-06-18,TX,Shopping | Instruments,shopping,22468,717,157.67,0.031912,0.2199
2024-06-19,TX,Shopping | Instruments,shopping,23604,625,146.3,0.026479,0.2341
2024-06-20,TX,Shopping | Instruments,shopping,20484,606,132.58,0.029584,0.2188
2024-06-21,TX,Shopping | Instruments,shopping,19562,721,170.99,0.036857,0.2372
2024-06-22,TX,Shopping | Instruments,shopping,19846,650,140.06,0.032752,0.2155
2024-06-23,TX,Shopping | Instruments,shopping,19433,657,168.84,0.033808,0.257
2024-06-17,FL,Search | Brand,paid_search,19903,1717,80.82,0.086268,0.0471
2024-06-18,FL,Search | Brand,paid_search,19475,1286,81.97,0.066033,0.0637
2024-06-19,FL,Search | Brand,paid_search,14297,1581,104.6,0.110583,0.0662
2024-06-20,FL,Search | Brand,paid_search,16041,1626,125.95,0.101365,0.0775
2024-06-21,FL,Search | Brand,paid_search,15189,1265,121.76,0.083284,0.0963
2024-06-22,FL,Search | Brand,paid_search,21932,1169,110.1,0.053301,0.0942
2024-06-23,FL,Search | Brand,paid_search,18802,1637,103.51,0.087065,0.0632
2024-06-17,FL,Search | Nonbrand,paid_search,20946,817,187.42,0.039005,0.2294
2024-06-18,FL,Search | Nonbrand,paid_search,19666,895,161.25,0.04551,0.1802
2024-06-19,FL,Search | Nonbrand,paid_search,18308,832,171.2,0.045445,0.2058
2024-06-20,FL,Search | Nonbrand,paid_search,16277,1063,149.01,0.065307,0.1402
2024-06-21,FL,Search | Nonbrand,paid_search,20047,822,168.56,0.041004,0.2051
2024-06-22,FL,Search | Nonbrand,paid_search,18868,700,167.47,0.0371,0.2392
2024-06-23,FL,Search | Nonbrand,paid_search,19596,1007,144.99,0.051388,0.144
2024-06-17,FL,Shopping | Instruments,shopping,20736,594,135.99,0.028646,0.2289
2024-06-18,FL,Shopping | Instruments,shopping,23946,659,175.64,0.02752,0.2665
2024-06-19,FL,Shopping | Instruments,shopping,16631,791,168.66,0.047562,0.2132
2024-06-20,FL,Shopping | Instruments,shopping,22232,711,132.34,0.031981,0.1861
2024-06-21,FL,Shopping | Instruments,shopping,21372,694,155.24,0.032472,0.2237
2024-06-22,FL,Shopping | Instruments,shopping,22317,561,135.6,0.025138,0.2417
2024-06-23,FL,Shopping | Instruments,shopping,19307,576,151.62,0.029834,0.2632
2024-06-17,NY,Search | Brand,paid_search,14894,1372,83.98,0.092118,0.0612
2024-06-18,NY,Search | Brand,paid_search,20284,1599,104.01,0.078831,0.065
2024-06-19,NY,Search | Brand,paid_search,18569,1880,103.07,0.101244,0.0548
2024-06-20,NY,Search | Brand,paid_search,20247,1853,108.42,0.09152,0.0585
2024-06-21,NY,Search | Brand,paid_search,19509,1403,85.56,0.071916,0.061
2024-06-22,NY,Search | Brand,paid_search,16305,1633,119.84,0.100153,0.0734
2024-06-23,NY,Search | Brand,paid_search,13838,1600,112.25,0.115624,0.0702
2024-06-17,NY,Search | Nonbrand,paid_search,14770,682,174.77,0.046175,0.2563
2024-06-18,NY,Search | Nonbrand,paid_search,15848,805,168.41,0.050795,0.2092
2024-06-19,NY,Search | Nonbrand,paid_search,22082,844,156.53,0.038221,0.1855
2024-06-20,NY,Search | Nonbrand,paid_search,19335,722,131.18,0.037342,0.1817
2024-06-21,NY,Search | Nonbrand,paid_search,21518,554,129.06,0.025746,0.233
2024-06-22,NY,Search | Nonbrand,paid_search,15619,777,176.14,0.049747,0.2267
2024-06-23,NY,Search | Nonbrand,paid_search,19231,792,168.18,0.041184,0.2123
2024-06-17,NY,Shopping | Instruments,shopping,15009,428,152.66,0.028516,0.3567
2024-06-18,NY,Shopping | Instruments,shopping,16310,574,118.27,0.035193,0.206
2024-06-19,NY,Shopping | Instruments,shopping,17598,613,119.89,0.034834,0.1956
2024-06-20,NY,Shopping | Instruments,shopping,16879,532,119.8,0.031518,0.2252
2024-06-21,NY,Shopping | Instruments,shopping,17732,595,152.32,0.033555,0.256
2024-06-22,NY,Shopping | Instruments,shopping,22084,476,138.99,0.021554,0.292
2024-06-23,NY,Shopping | Instruments,shopping,22564,639,120.93,0.028319,0.1892
2024-06-24,CA,Search | Brand,paid_search,26213,2374,140.52,0.090566,0.0592
2024-06-25,CA,Search | Brand,paid_search,24858,2832,196.22,0.113927,0.0693
2024-06-26,CA,Search | Brand,paid_search,25389,2602,147.61,0.102485,0.0567
2024-06-27,CA,Search | Brand,paid_search,25535,2499,143.34,0.097866,0.0574
2024-06-28,CA,Search | Brand,paid_search,31031,2637,154.25,0.08498,0.0585
2024-06-29,CA,Search | Brand,paid_search,27067,2159,204.73,0.079765,0.0948
2024-06-30,CA,Search | Brand,paid_search,35919,2740,150.2,0.076283,0.0548
2024-06-24,CA,Search | Nonbrand,paid_search,37268,1282,249.14,0.034399,0.1943
2024-06-25,CA,Search | Nonbrand,paid_search,28684,1185,224.38,0.041312,0.1893
2024-06-26,CA,Search | Nonbrand,paid_search,32039,1268,290.21,0.039577,0.2289
2024-06-27,CA,Search | Nonbrand,paid_search,33544,1135,328.04,0.033836,0.289
2024-06-28,CA,Search | Nonbrand,paid_search,32397,1214,324.48,0.037473,0.2673
2024-06-29,CA,Search | Nonbrand,paid_search,25513,1278,212.6,0.050092,0.1664
2024-06-30,CA,Search | Nonbrand,paid_search,29208,1620,251.55,0.055464,0.1553
2024-06-24,CA,Shopping | Instruments,shopping,23710,807,165.65,0.034036,0.2053
2024-06-25,CA,Shopping | Instruments,shopping,19940,633,198.22,0.031745,0.3131
2024-06-26,CA,Shopping | Instruments,shopping,28425,823,198.47,0.028953,0.2412
2024-06-27,CA,Shopping | Instruments,shopping,23744,652,202.47,0.02746,0.3105
2024-06-28,CA,Shopping | Instruments,shopping,27535,794,162.78,0.028836,0.205
2024-06-29,CA,Shopping | Instruments,shopping,24473,838,171.56,0.034242,0.2047
2024-06-30,CA,Shopping | Instruments,shopping,25321,600,147.52,0.023696,0.2459
2024-06-24,TX,Search | Brand,paid_search,21363,1945,135.98,0.091045,0.0699
2024-06-25,TX,Search | Brand,paid_search,19028,2188,146.85,0.114988,0.0671
2024-06-26,TX,Search | Brand,paid_search,18317,1969,140.06,0.107496,0.0711
2024-06-27,TX,Search | Brand,paid_search,27678,1906,139.69,0.068863,0.0733
2024-06-28,TX,Search | Brand,paid_search,26636,1681,111.4,0.06311,0.0663
2024-06-29,TX,Search | Brand,paid_search,23350,1795,101.39,0.076874,0.0565
2024-06-30,TX,Search | Brand,paid_search,18087,1836,120.49,0.101509,0.0656
2024-06-24,TX,Search | Nonbrand,paid_search,25656,1006,213.06,0.039211,0.2118
2024-06-25,TX,Search | Nonbrand,paid_search,27292,973,199.47,0.035651,0.205
2024-06-26,TX,Search | Nonbrand,paid_search,21016,1185,216.92,0.056386,0.1831
2024-06-27,TX,Search | Nonbrand,paid_search,27359,1127,223.06,0.041193,0.1979
2024-06-28,TX,Search | Nonbrand,paid_search,19249,1003,243.2,0.052107,0.2425
2024-06-29,TX,Search | Nonbrand,paid_search,24438,1035,197.75,0.042352,0.1911
2024-06-30,TX,Search | Nonbrand,paid_search,26893,891,184.92,0.033131,0.2075
2024-06-24,TX,Shopping | Instruments,shopping,20068,822,182.96,0.040961,0.2226
2024-06-25,TX,Shopping | Instruments,shopping,24089,787,181.27,0.032671,0.2303
2024-06-26,TX,Shopping | Instruments,shopping,25285,778,182.52,0.030769,0.2346
2024-06-27,TX,Shopping | Instruments,shopping,29345,587,189.41,0.020003,0.3227
2024-06-28,TX,Shopping | Instruments,shopping,21974,596,168.45,0.027123,0.2826
2024-06-29,TX,Shopping | Instruments,shopping,28199,814,203.6,0.028866,0.2501
2024-06-30,TX,Shopping | Instruments,shopping,24658,869,141.85,0.035242,0.1632
2024-06-24,FL,Search | Brand,paid_search,17574,1471,108.67,0.083703,0.0739
2024-06-25,FL,Search | Brand,paid_search,18267,1710,95.78,0.093611,0.056
2024-06-26,FL,Search | Brand,paid_search,17938,1456,128.91,0.081168,0.0885
2024-06-27,FL,Search | Brand,paid_search,23881,1853,116.92,0.077593,0.0631
2024-06-28,FL,Search | Brand,paid_search,20697,1331,118.92,0.064309,0.0893
2024-06-29,FL,Search | Brand,paid_search,20359,1801,129.86,0.088462,0.0721
2024-06-30,FL,Search | Brand,paid_search,20142,1799,106.31,0.089316,0.0591
2024-06-24,FL,Search | Nonbrand,paid_search,24991,933,209.61,0.037333,0.2247
2024-06-25,FL,Search | Nonbrand,paid_search,21123,911,173.5,0.043128,0.1904
2024-06-26,FL,Search | Nonbrand,paid_search,19222,866,186.04,0.045053,0.2148
2024-06-27,FL,Search | Nonbrand,paid_search,23783,841,210.35,0.035361,0.2501
2024-06-28,FL,Search | Nonbrand,paid_search,19950,1269,208.26,0.063609,0.1641
2024-06-29,FL,Search | Nonbrand,paid_search,22158,1033,199.58,0.04662,0.1932
2024-06-30,FL,Search | Nonbrand,paid_search,25209,1005,158.0,0.039867,0.1572
2024-06-24,FL,Shopping | Instruments,shopping,22181,693,133.32,0.031243,0.1924
2024-06-25,FL,Shopping | Instruments,shopping,15441,540,175.95,0.034972,0.3258
2024-06-26,FL,Shopping | Instruments,shopping,20927,547,130.21,0.026138,0.238
2024-06-27,FL,Shopping | Instruments,shopping,21637,598,116.1,0.027638,0.1941
2024-06-28,FL,Shopping | Instruments,shopping,21425,606,152.24,0.028285,0.2512
2024-06-29,FL,Shopping | Instruments,shopping,17142,718,119.98,0.041885,0.1671
2024-06-30,FL,Shopping | Instruments,shopping,17356,711,152.18,0.040966,0.214
2024-06-24,NY,Search | Brand,paid_search,17783,1612,121.52,0.090648,0.0754
2024-06-25,NY,Search | Brand,paid_search,21312,1701,126.55,0.079814,0.0744
2024-06-26,NY,Search | Brand,paid_search,19384,1624,123.79,0.08378,0.0762
2024-06-27,NY,Search | Brand,paid_search,17245,1610,102.72,0.09336,0.0638
2024-06-28,NY,Search | Brand,paid_search,23279,1782,107.93,0.07655,0.0606
2024-06-29,NY,Search | Brand,paid_search,17774,1471,108.54,0.082761,0.0738
2024-06-30,NY,Search | Brand,paid_search,20787,2023,106.82,0.09732,0.0528
2024-06-24,NY,Search | Nonbrand,paid_search,20771,1178,182.65,0.056714,0.1551
2024-06-25,NY,Search | Nonbrand,paid_search,25246,1164,158.59,0.046106,0.1362
2024-06-26,NY,Search | Nonbrand,paid_search,25858,1010,193.88,0.039059,0.192
2024-06-27,NY,Search | Nonbrand,paid_search,20678,1166,171.86,0.056388,0.1474
2024-06-28,NY,Search | Nonbrand,paid_search,19185,826,209.74,0.043054,0.2539
2024-06-29,NY,Search | Nonbrand,paid_search,21017,847,182.33,0.040301,0.2153
2024-06-30,NY,Search | Nonbrand,paid_search,18935,769,205.48,0.040613,0.2672
2024-06-24,NY,Shopping | Instruments,shopping,17009,672,136.65,0.039508,0.2034
2024-06-25,NY,Shopping | Instruments,shopping,19981,442,98.64,0.022121,0.2232
2024-06-26,NY,Shopping | Instruments,shopping,17935,612,104.58,0.034123,0.1709
2024-06-27,NY,Shopping | Instruments,shopping,19877,673,151.23,0.033858,0.2247
2024-06-28,NY,Shopping | Instruments,shopping,16651,474,114.93,0.028467,0.2425
2024-06-29,NY,Shopping | Instruments,shopping,15203,543,150.59,0.035717,0.2773
2024-06-30,NY,Shopping | Instruments,shopping,18484,484,144.4,0.026185,0.2984
2024-07-01,CA,Search | Brand,paid_search,25146,1980,177.06,0.07874,0.0894
2024-07-02,CA,Search | Brand,paid_search,24850,2407,129.91,0.096861,0.054
2024-07-03,CA,Search | Brand,paid_search,29337,2550,159.26,0.086921,0.0625
2024-07-04,CA,Search | Brand,paid_search,30341,2068,175.08,0.068159,0.0847
2024-07-05,CA,Search | Brand,paid_search,23745,2328,173.06,0.098042,0.0743
2024-07-06,CA,Search | Brand,paid_search,31043,2354,122.12,0.07583,0.0519
2024-07-07,CA,Search | Brand,paid_search,22980,1797,150.66,0.078198,0.0838
2024-07-01,CA,Search | Nonbrand,paid_search,34787,1297,298.18,0.037284,0.2299
2024-07-02,CA,Search | Nonbrand,paid_search,33796,1102,270.44,0.032607,0.2454
2024-07-03,CA,Search | Nonbrand,paid_search,31648,1379,211.72,0.043573,0.1535
2024-07-04,CA,Search | Nonbrand,paid_search,33940,1209,298.04,0.035622,0.2465
2024-07-05,CA,Search | Nonbrand,paid_search,25948,1223,264.07,0.047133,0.2159
2024-07-06,CA,Search | Nonbrand,paid_search,32542,1201,309.36,0.036906,0.2576
2024-07-07,CA,Search | Nonbrand,paid_search,24573,1200,216.39,0.048834,0.1803
2024-07-01,CA,Shopping | Instruments,shopping,22541,858,181.01,0.038064,0.211
2024-07-02,CA,Shopping | Instruments,shopping,20885,861,156.54,0.041226,0.1818
2024-07-03,CA,Shopping | Instruments,shopping,24038,849,195.34,0.035319,0.2301
2024-07-04,CA,Shopping | Instruments,shopping,31292,680,186.22,0.021731,0.2739
2024-07-05,CA,Shopping | Instruments,shopping,23591,784,197.04,0.033233,0.2513
2024-07-06,CA,Shopping | Instruments,shopping,26197,835,196.86,0.031874,0.2358
2024-07-07,CA,Shopping | Instruments,shopping,25262,684,138.39,0.027076,0.2023
