week_start,geo,campaign_name,channel,impressions,clicks,amount_spent,ctr,cpc
06/10/2024,FL,Catalog | Best Sellers,Paid Social,50116,902,$571.33,1.800%,0.6334
06/10/2024,NY,Prospecting | Guitar Players,paid_social,86867,1205,$912.10,1.387%,0.7571
06/10/2024,NY,Retargeting | Site Visitors,Meta,46560,973,$595.97,2.089%,0.6128
06/10/2024,NY,Catalog | Best Sellers,Paid Social,51090,893,$582.43,1.748%,0.652
06/17/2024,CA,Prospecting | Guitar Players,Meta,120471,1665,"$1,264.95",1.382%,0.7598
06/17/2024,CA,Retargeting | Site Visitors,Paid Social,60183,1322,$770.34,2.197%,0.5826
06/17/2024,CA,Catalog | Best Sellers,paid_social,75272,1256,$858.10,1.669%,0.6832
06/17/2024,TX,Prospecting | Guitar Players,Meta,108686,1614,"$1,141.20",1.485%,0.7069
06/17/2024,TX,Retargeting | Site Visitors,Paid Social,53966,1065,$690.77,1.974%,0.6485
06/17/2024,TX,Catalog | Best Sellers,paid_social,64967,1049,$740.62,1.614%,0.7063
06/17/2024,FL,Prospecting | Guitar Players,Meta,88833,1296,$932.75,1.459%,0.7195
06/17/2024,FL,Retargeting | Site Visitors,Paid Social,37586,744,$481.10,1.979%,0.6468
06/17/2024,FL,Catalog | Best Sellers,paid_social,58953,1005,$672.07,1.705%,0.6684
06/17/2024,NY,Prospecting | Guitar Players,Meta,90444,1246,$949.66,1.378%,0.762
06/17/2024,NY,Retargeting | Site Visitors,Paid Social,48201,944,$616.98,1.959%,0.6534
06/17/2024,NY,Catalog | Best Sellers,paid_social,50809,879,$579.23,1.731%,0.6586
06/24/2024,CA,Prospecting | Guitar Players,Paid Social,109302,1577,"$1,147.67",1.443%,0.7276
06/24/2024,CA,Retargeting | Site Visitors,paid_social,58621,1249,$750.35,2.130%,0.6008
06/24/2024,CA,Catalog | Best Sellers,Meta,71124,1272,$810.81,1.788%,0.6375
06/24/2024,TX,Prospecting | Guitar Players,Paid Social,97734,1431,"$1,026.21",1.464%,0.7174
06/24/2024,TX,Retargeting | Site Visitors,paid_social,42041,832,$538.13,1.978%,0.6471
06/24/2024,TX,Catalog | Best Sellers,Meta,72748,1167,$829.32,1.604%,0.7109
06/24/2024,FL,Prospecting | Guitar Players,Paid Social,74360,1003,$780.78,1.349%,0.7781
06/24/2024,FL,Retargeting | Site Visitors,paid_social,35966,780,$460.36,2.170%,0.59
06/24/2024,FL,Catalog | Best Sellers,Meta,58113,954,$662.49,1.641%,0.6948
06/24/2024,NY,Prospecting | Guitar Players,Paid Social,79100,1041,$830.55,1.316%,0.7978
06/24/2024,NY,Retargeting | Site Visitors,paid_social,37955,744,$485.82,1.959%,0.6533
06/24/2024,NY,Catalog | Best Sellers,Meta,50556,819,$576.34,1.621%,0.7034
07/01/2024,CA,Prospecting | Guitar Players,paid_social,143657,1936,"$1,508.40",1.348%,0.779
07/01/2024,CA,Retargeting | Site Visitors,Meta,64560,1398,$826.37,2.165%,0.5912
07/01/2024,CA,Catalog | Best Sellers,Paid Social,88424,1409,"$1,008.03",1.593%,0.7156
07/01/2024,TX,Prospecting | Guitar Players,paid_social,113918,1595,"$1,196.14",1.400%,0.75
07/01/2024,TX,Retargeting | Site Visitors,Meta,48951,991,$626.57,2.025%,0.6321
07/01/2024,TX,Catalog | Best Sellers,Paid Social,66195,1112,$754.62,1.681%,0.6784
07/01/2024,FL,Prospecting | Guitar Players,paid_social,91555,1193,$961.32,1.303%,0.8058
07/01/2024,FL,Retargeting | Site Visitors,Meta,50576,1085,$647.38,2.145%,0.5967
07/01/2024,FL,Catalog | Best Sellers,Paid Social,55538,904,$633.13,1.629%,0.7
07/01/2024,NY,Prospecting | Guitar Players,paid_social,105458,1528,"$1,107.31",1.449%,0.7249
07/01/2024,NY,Retargeting | Site Visitors,Meta,45653,934,$584.35,2.046%,0.6255
07/01/2024,NY,Catalog | Best Sellers,Paid Social,58690,974,$669.07,1.659%,0.6873
07/08/2024,CA,Prospecting | Guitar Players,Meta,124312,1713,"$1,305.27",1.378%,0.762
07/08/2024,CA,Retargeting | Site Visitors,Paid Social,62883,1317,$804.90,2.094%,0.6114
07/08/2024,CA,Catalog | Best Sellers,paid_social,83256,1409,$949.12,1.693%,0.6734
07/08/2024,TX,Prospecting | Guitar Players,Meta,107480,1598,"$1,128.54",1.486%,0.7064
07/08/2024,TX,Retargeting | Site Visitors,Paid Social,42999,919,$550.38,2.136%,0.5991
07/08/2024,TX,Catalog | Best Sellers,paid_social,61171,1088,$697.35,1.779%,0.6409
07/08/2024,FL,Prospecting | Guitar Players,Meta,89245,1296,$937.07,1.452%,0.7231
07/08/2024,FL,Retargeting | Site Visitors,Paid Social,44085,960,$564.28,2.177%,0.5881
07/08/2024,FL,Catalog | Best Sellers,paid_social,57482,1022,$655.29,1.778%,0.6411
07/08/2024,NY,Prospecting | Guitar Players,Meta,92987,1300,$976.36,1.398%,0.7513
07/08/2024,NY,Retargeting | Site Visitors,Paid Social,41048,860,$525.42,2.095%,0.6108
07/08/2024,NY,Catalog | Best Sellers,paid_social,59709,1083,$680.68,1.814%,0.6286
07/15/2024,CA,Prospecting | Guitar Players,Paid Social,111384,1528,"$1,169.53",1.372%,0.7654
07/15/2024,CA,Retargeting | Site Visitors,paid_social,56410,1191,$722.05,2.111%,0.6064
07/15/2024,CA,Catalog | Best Sellers,Meta,75016,1311,$855.18,1.747%,0.6525
07/15/2024,TX,Prospecting | Guitar Players,Paid Social,93718,1336,$984.04,1.426%,0.7363
07/15/2024,TX,Retargeting | Site Visitors,paid_social,48688,1065,$623.20,2.188%,0.585
07/15/2024,TX,Catalog | Best Sellers,Meta,69163,1109,$788.45,1.604%,0.7107
07/15/2024,FL,Prospecting | Guitar Players,Paid Social,80795,1130,$848.35,1.399%,0.7508
07/15/2024,FL,Retargeting | Site Visitors,paid_social,36146,784,$462.67,2.168%,0.5904
07/15/2024,FL,Catalog | Best Sellers,Meta,55593,961,$633.75,1.729%,0.6593
07/15/2024,NY,Prospecting | Guitar Players,Paid Social,83486,1118,$876.60,1.339%,0.7843
07/15/2024,NY,Retargeting | Site Visitors,paid_social,37473,787,$479.65,2.101%,0.6091
07/15/2024,NY,Catalog | Best Sellers,Meta,51385,838,$585.79,1.632%,0.6987
07/22/2024,CA,Prospecting | Guitar Players,paid_social,116332,1518,"$1,221.48",1.305%,0.8045
07/22/2024,CA,Retargeting | Site Visitors,Meta,56409,1187,$722.04,2.104%,0.6085
07/22/2024,CA,Catalog | Best Sellers,Paid Social,67103,1090,$764.97,1.625%,0.7015
07/22/2024,TX,Prospecting | Guitar Players,paid_social,99404,1398,"$1,043.75",1.406%,0.7467
07/22/2024,TX,Retargeting | Site Visitors,Meta,41246,832,$527.95,2.016%,0.6348
07/22/2024,TX,Catalog | Best Sellers,Paid Social,65167,1181,$742.90,1.812%,0.6292
07/22/2024,FL,Prospecting | Guitar Players,paid_social,74682,1063,$784.16,1.424%,0.7376
07/22/2024,FL,Retargeting | Site Visitors,Meta,40633,825,$520.10,2.031%,0.6303
07/22/2024,FL,Catalog | Best Sellers,Paid Social,55315,974,$630.59,1.760%,0.6476
07/22/2024,NY,Prospecting | Guitar Players,paid_social,73253,1005,$769.16,1.371%,0.7657
07/22/2024,NY,Retargeting | Site Visitors,Meta,46221,980,$591.63,2.119%,0.604
07/22/2024,NY,Catalog | Best Sellers,Paid Social,53111,965,$605.47,1.816%,0.6277
07/29/2024,CA,Prospecting | Guitar Players,Meta,103196,1479,"$1,083.56",1.433%,0.7326
07/29/2024,CA,Retargeting | Site Visitors,Paid Social,48596,980,$622.03,2.016%,0.6349
07/29/2024,CA,Catalog | Best Sellers,paid_social,70240,1258,$800.74,1.791%,0.6366
07/29/2024,TX,Prospecting | Guitar Players,Meta,86911,1179,$912.56,1.356%,0.7742
07/29/2024,TX,Retargeting | Site Visitors,Paid Social,50956,999,$652.23,1.960%,0.653
07/29/2024,TX,Catalog | Best Sellers,paid_social,61855,1117,$705.14,1.806%,0.6314
07/29/2024,FL,Prospecting | Guitar Players,Meta,86509,1223,$908.35,1.414%,0.7428
07/29/2024,FL,Retargeting | Site Visitors,Paid Social,43271,896,$553.86,2.072%,0.6178
07/29/2024,FL,Catalog | Best Sellers,paid_social,57271,970,$652.89,1.693%,0.6732
07/29/2024,NY,Prospecting | Guitar Players,Meta,89047,1165,$935.00,1.308%,0.8025
07/29/2024,NY,Retargeting | Site Visitors,Paid Social,43479,872,$556.53,2.005%,0.6383
07/29/2024,NY,Catalog | Best Sellers,paid_social,61265,1038,$698.42,1.694%,0.6728
08/05/2024,CA,Prospecting | Guitar Players,Paid Social,114415,1636,"$1,201.35",1.430%,0.7342
08/05/2024,CA,Retargeting | Site Visitors,paid_social,64240,1272,$822.27,1.980%,0.6465
08/05/2024,CA,Catalog | Best Sellers,Meta,83016,1324,$946.38,1.595%,0.7148
08/05/2024,TX,Prospecting | Guitar Players,Paid Social,90999,1248,$955.49,1.372%,0.7655
08/05/2024,TX,Retargeting | Site Visitors,paid_social,45260,948,$579.33,2.094%,0.6112
08/05/2024,TX,Catalog | Best Sellers,Meta,78658,1314,$896.70,1.671%,0.6823
08/05/2024,FL,Prospecting | Guitar Players,Paid Social,78368,1060,$822.87,1.353%,0.776
08/05/2024,FL,Retargeting | Site Visitors,paid_social,49104,1088,$628.53,2.215%,0.5778
08/05/2024,FL,Catalog | Best Sellers,Meta,64974,1045,$740.70,1.608%,0.7088
08/05/2024,NY,Prospecting | Guitar Players,Paid Social,94094,1304,$987.99,1.386%,0.7574
08/05/2024,NY,Retargeting | Site Visitors,paid_social,45907,931,$587.61,2.028%,0.6312
08/05/2024,NY,Catalog | Best Sellers,Meta,67832,1167,$773.29,1.721%,0.6625
08/12/2024,CA,Prospecting | Guitar Players,paid_social,113950,1616,"$1,196.48",1.418%,0.7406
08/12/2024,CA,Retargeting | Site Visitors,Meta,62106,1222,$794.95,1.967%,0.6506
08/12/2024,CA,Catalog | Best Sellers,Paid Social,71825,1261,$818.81,1.756%,0.6493
08/12/2024,TX,Prospecting | Guitar Players,paid_social,107717,1607,"$1,131.03",1.492%,0.7038
08/12/2024,TX,Retargeting | Site Visitors,Meta,57075,1162,$730.57,2.037%,0.6284
08/12/2024,TX,Catalog | Best Sellers,Paid Social,63601,1068,$725.05,1.679%,0.6788
08/12/2024,FL,Prospecting | Guitar Players,paid_social,85154,1257,$894.12,1.476%,0.7113
08/12/2024,FL,Retargeting | Site Visitors,Meta,45246,984,$579.15,2.174%,0.5887
08/12/2024,FL,Catalog | Best Sellers,Paid Social,64921,1071,$740.10,1.649%,0.6912
08/12/2024,NY,Prospecting | Guitar Players,paid_social,88470,1246,$928.94,1.409%,0.7453
08/12/2024,NY,Retargeting | Site Visitors,Meta,51127,1061,$654.43,2.075%,0.6168
08/12/2024,NY,Catalog | Best Sellers,Paid Social,53426,928,$609.05,1.738%,0.656
08/19/2024,CA,Prospecting | Guitar Players,Meta,120094,1782,"$1,260.99",1.484%,0.7075
08/19/2024,CA,Retargeting | Site Visitors,Paid Social,54424,1075,$696.62,1.974%,0.6483
08/19/2024,CA,Catalog | Best Sellers,paid_social,80186,1338,$914.12,1.669%,0.6832
08/19/2024,TX,Prospecting | Guitar Players,Meta,90263,1225,$947.76,1.357%,0.7736
08/19/2024,TX,Retargeting | Site Visitors,Paid Social,55025,1077,$704.32,1.957%,0.6542
08/19/2024,TX,Catalog | Best Sellers,paid_social,72863,1322,$830.64,1.814%,0.6283
08/19/2024,FL,Prospecting | Guitar Players,Meta,88737,1193,$931.74,1.344%,0.781
08/19/2024,FL,Retargeting | Site Visitors,Paid Social,42281,876,$541.20,2.073%,0.6176
08/19/2024,FL,Catalog | Best Sellers,paid_social,56692,1002,$646.29,1.767%,0.6452
08/19/2024,NY,Prospecting | Guitar Players,Meta,93657,1331,$983.40,1.421%,0.739
08/19/2024,NY,Retargeting | Site Visitors,Paid Social,42450,854,$543.35,2.012%,0.6361
08/19/2024,NY,Catalog | Best Sellers,paid_social,63110,1128,$719.45,1.788%,0.6376
08/26/2024,CA,Prospecting | Guitar Players,Paid Social,117790,1600,"$1,236.80",1.358%,0.7731
08/26/2024,CA,Retargeting | Site Visitors,paid_social,60844,1191,$778.80,1.958%,0.6538
08/26/2024,CA,Catalog | Best Sellers,Meta,82902,1383,$945.08,1.668%,0.6836
08/26/2024,TX,Prospecting | Guitar Players,Paid Social,91210,1266,$957.70,1.388%,0.7563
08/26/2024,TX,Retargeting | Site Visitors,paid_social,57489,1174,$735.86,2.042%,0.627
08/26/2024,TX,Catalog | Best Sellers,Meta,61896,1124,$705.61,1.816%,0.6279
08/26/2024,FL,Prospecting | Guitar Players,Paid Social,97035,1326,"$1,018.87",1.367%,0.7681
08/26/2024,FL,Retargeting | Site Visitors,paid_social,37825,835,$484.15,2.208%,0.5797
08/26/2024,FL,Catalog | Best Sellers,Meta,58712,974,$669.31,1.659%,0.687
08/26/2024,NY,Prospecting | Guitar Players,Paid Social,84426,1264,$886.48,1.497%,0.7012
08/26/2024,NY,Retargeting | Site Visitors,paid_social,44238,867,$566.25,1.960%,0.6532
08/26/2024,NY,Catalog | Best Sellers,Meta,57175,942,$651.79,1.648%,0.692
09/02/2024,CA,Prospecting | Guitar Players,paid_social,107262,1407,"$1,126.25",1.312%,0.8004
09/02/2024,CA,Retargeting | Site Visitors,Meta,66894,1474,$856.25,2.204%,0.5807
09/02/2024,CA,Catalog | Best Sellers,Paid Social,72466,1179,$826.12,1.627%,0.7005
09/02/2024,TX,Prospecting | Guitar Players,paid_social,88111,1286,$925.16,1.460%,0.7193
09/02/2024,TX,Retargeting | Site Visitors,Meta,46360,970,$593.41,2.091%,0.612
09/02/2024,TX,Catalog | Best Sellers,Paid Social,74268,1250,$846.66,1.683%,0.6775
09/02/2024,FL,Prospecting | Guitar Players,paid_social,75830,997,$796.22,1.315%,0.7985
09/02/2024,FL,Retargeting | Site Visitors,Meta,43438,903,$556.01,2.079%,0.6157
09/02/2024,FL,Catalog | Best Sellers,Paid Social,53664,854,$611.77,1.591%,0.7165
09/02/2024,NY,Prospecting | Guitar Players,paid_social,87485,1207,$918.59,1.379%,0.7613
09/02/2024,NY,Retargeting | Site Visitors,Meta,46299,990,$592.63,2.138%,0.5988
09/02/2024,NY,Catalog | Best Sellers,Paid Social,65146,1047,$742.66,1.608%,0.709
09/09/2024,CA,Prospecting | Guitar Players,Meta,108188,1440,"$1,135.98",1.331%,0.7888
09/09/2024,CA,Retargeting | Site Visitors,Paid Social,64379,1276,$824.05,1.982%,0.6458
09/09/2024,CA,Catalog | Best Sellers,paid_social,82698,1445,$942.76,1.748%,0.6524
09/09/2024,TX,Prospecting | Guitar Players,Meta,100954,1479,"$1,060.02",1.466%,0.7165
09/09/2024,TX,Retargeting | Site Visitors,Paid Social,49543,1055,$634.15,2.128%,0.6014
09/09/2024,TX,Catalog | Best Sellers,paid_social,63087,1085,$719.20,1.720%,0.663
09/09/2024,FL,Prospecting | Guitar Players,Meta,81498,1213,$855.73,1.489%,0.7054
09/09/2024,FL,Retargeting | Site Visitors,Paid Social,46479,1016,$594.93,2.186%,0.5856
09/09/2024,FL,Catalog | Best Sellers,paid_social,50071,815,$570.81,1.628%,0.7003
09/09/2024,NY,Prospecting | Guitar Players,Meta,84464,1185,$886.87,1.403%,0.7484
09/09/2024,NY,Retargeting | Site Visitors,Paid Social,43206,910,$553.03,2.107%,0.6074
09/09/2024,NY,Catalog | Best Sellers,paid_social,59755,961,$681.20,1.608%,0.7089
09/16/2024,CA,Prospecting | Guitar Players,Paid Social,106453,1571,"$1,117.75",1.475%,0.7117
09/16/2024,CA,Retargeting | Site Visitors,paid_social,58368,1180,$747.11,2.022%,0.6331
09/16/2024,CA,Catalog | Best Sellers,Meta,78342,1387,$893.10,1.770%,0.6439
09/16/2024,TX,Prospecting | Guitar Players,Paid Social,94836,1313,$995.78,1.384%,0.7587
09/16/2024,TX,Retargeting | Site Visitors,paid_social,45470,958,$582.02,2.107%,0.6075
09/16/2024,TX,Catalog | Best Sellers,Meta,62242,1063,$709.56,1.707%,0.6676
09/16/2024,FL,Prospecting | Guitar Players,Paid Social,92107,1349,$967.12,1.465%,0.7167
09/16/2024,FL,Retargeting | Site Visitors,paid_social,41475,837,$530.88,2.017%,0.6346
09/16/2024,FL,Catalog | Best Sellers,Meta,60036,1047,$684.41,1.744%,0.6538
09/16/2024,NY,Prospecting | Guitar Players,Paid Social,98120,1441,"$1,030.26",1.468%,0.7152
09/16/2024,NY,Retargeting | Site Visitors,paid_social,42517,905,$544.21,2.128%,0.6016
09/16/2024,NY,Catalog | Best Sellers,Meta,58779,965,$670.08,1.642%,0.6944
09/23/2024,CA,Prospecting | Guitar Players,paid_social,123534,1815,"$1,297.11",1.469%,0.7147
09/23/2024,CA,Retargeting | Site Visitors,Meta,66067,1368,$845.66,2.071%,0.618
09/23/2024,CA,Catalog | Best Sellers,Paid Social,80298,1318,$915.40,1.641%,0.6945
09/23/2024,TX,Prospecting | Guitar Players,paid_social,92323,1237,$969.39,1.340%,0.7839
09/23/2024,TX,Retargeting | Site Visitors,Meta,52067,1120,$666.46,2.150%,0.5952
09/23/2024,TX,Catalog | Best Sellers,Paid Social,73968,1233,$843.23,1.667%,0.6837
09/23/2024,FL,Prospecting | Guitar Players,paid_social,93650,1374,$983.32,1.467%,0.7157
09/23/2024,FL,Retargeting | Site Visitors,Meta,39325,803,$503.36,2.042%,0.6269
09/23/2024,FL,Catalog | Best Sellers,Paid Social,56656,963,$645.88,1.699%,0.6709
09/23/2024,NY,Prospecting | Guitar Players,paid_social,85764,1232,$900.52,1.436%,0.7311
09/23/2024,NY,Retargeting | Site Visitors,Meta,48439,1069,$620.02,2.208%,0.5798
09/23/2024,NY,Catalog | Best Sellers,Paid Social,55453,911,$632.16,1.643%,0.694
09/30/2024,CA,Prospecting | Guitar Players,Meta,149306,1946,"$1,567.71",1.303%,0.8057
09/30/2024,CA,Retargeting | Site Visitors,Paid Social,58137,1291,$744.15,2.221%,0.5763
09/30/2024,CA,Catalog | Best Sellers,paid_social,87129,1516,$993.27,1.740%,0.6552
09/30/2024,TX,Prospecting | Guitar Players,Meta,125485,1798,"$1,317.60",1.433%,0.7328
09/30/2024,TX,Retargeting | Site Visitors,Paid Social,56330,1187,$721.02,2.108%,0.6073
09/30/2024,TX,Catalog | Best Sellers,paid_social,64748,1075,$738.12,1.661%,0.6864
09/30/2024,FL,Prospecting | Guitar Players,Meta,85539,1278,$898.16,1.494%,0.7027
09/30/2024,FL,Retargeting | Site Visitors,Paid Social,48578,1002,$621.79,2.062%,0.6208
09/30/2024,FL,Catalog | Best Sellers,paid_social,67933,1148,$774.44,1.690%,0.6746
09/30/2024,NY,Prospecting | Guitar Players,Meta,96723,1302,"$1,015.59",1.346%,0.7803
09/30/2024,NY,Retargeting | Site Visitors,Paid Social,45336,930,$580.30,2.051%,0.6241
09/30/2024,NY,Catalog | Best Sellers,paid_social,58736,1004,$669.59,1.710%,0.6667
10/07/2024,CA,Prospecting | Guitar Players,Paid Social,113699,1484,"$1,193.84",1.305%,0.8045
10/07/2024,CA,Retargeting | Site Visitors,paid_social,59838,1209,$765.93,2.020%,0.6336
10/07/2024,CA,Catalog | Best Sellers,Meta,64884,1163,$739.68,1.792%,0.6363
10/07/2024,TX,Prospecting | Guitar Players,Paid Social,82567,1141,$866.95,1.382%,0.76
10/07/2024,TX,Retargeting | Site Visitors,paid_social,44806,1000,$573.51,2.231%,0.5737
10/07/2024,TX,Catalog | Best Sellers,Meta,57907,954,$660.14,1.647%,0.6922
10/07/2024,FL,Prospecting | Guitar Players,Paid Social,72152,970,$757.59,1.344%,0.7814
10/07/2024,FL,Retargeting | Site Visitors,paid_social,42533,909,$544.42,2.137%,0.5989
10/07/2024,FL,Catalog | Best Sellers,Meta,54882,874,$625.66,1.593%,0.7157
10/07/2024,NY,Prospecting | Guitar Players,Paid Social,80312,1136,$843.27,1.414%,0.7424
10/07/2024,NY,Retargeting | Site Visitors,paid_social,38288,824,$490.08,2.151%,0.5951
10/07/2024,NY,Catalog | Best Sellers,Meta,47795,812,$544.86,1.700%,0.6707
10/14/2024,CA,Prospecting | Guitar Players,paid_social,98978,1405,"$1,039.27",1.420%,0.7396
10/14/2024,CA,Retargeting | Site Visitors,Meta,55661,1213,$712.46,2.180%,0.5872
10/14/2024,CA,Catalog | Best Sellers,Paid Social,75362,1241,$859.13,1.647%,0.692
10/14/2024,TX,Prospecting | Guitar Players,paid_social,81499,1125,$855.74,1.380%,0.7607
10/14/2024,TX,Retargeting | Site Visitors,Meta,46098,1013,$590.05,2.198%,0.5823
10/14/2024,TX,Catalog | Best Sellers,Paid Social,62671,1132,$714.45,1.806%,0.6312
10/14/2024,FL,Prospecting | Guitar Players,paid_social,67546,1003,$709.23,1.486%,0.7068
10/14/2024,FL,Retargeting | Site Visitors,Meta,34236,688,$438.23,2.010%,0.6367
10/14/2024,FL,Catalog | Best Sellers,Paid Social,45263,737,$516.00,1.628%,0.7003
10/14/2024,NY,Prospecting | Guitar Players,paid_social,79684,1121,$836.68,1.406%,0.7466
10/14/2024,NY,Retargeting | Site Visitors,Meta,40758,899,$521.70,2.206%,0.5801
10/14/2024,NY,Catalog | Best Sellers,Paid Social,54975,872,$626.71,1.587%,0.7184
10/21/2024,CA,Prospecting | Guitar Players,Meta,111661,1521,"$1,172.44",1.362%,0.771
10/21/2024,CA,Retargeting | Site Visitors,Paid Social,61701,1210,$789.78,1.962%,0.6525
10/21/2024,CA,Catalog | Best Sellers,paid_social,66150,1195,$754.11,1.806%,0.6313
10/21/2024,TX,Prospecting | Guitar Players,Meta,83485,1187,$876.59,1.422%,0.7385
10/21/2024,TX,Retargeting | Site Visitors,Paid Social,48799,1076,$624.62,2.205%,0.5804
10/21/2024,TX,Catalog | Best Sellers,paid_social,67961,1095,$774.75,1.611%,0.7077
10/21/2024,FL,Prospecting | Guitar Players,Meta,75723,1024,$795.09,1.352%,0.7766
10/21/2024,FL,Retargeting | Site Visitors,Paid Social,38774,843,$496.31,2.173%,0.589
10/21/2024,FL,Catalog | Best Sellers,paid_social,52644,944,$600.14,1.794%,0.6355
10/21/2024,NY,Prospecting | Guitar Players,Meta,74348,1050,$780.66,1.412%,0.7438
10/21/2024,NY,Retargeting | Site Visitors,Paid Social,44026,883,$563.53,2.005%,0.6385
10/21/2024,NY,Catalog | Best Sellers,paid_social,56140,890,$640.00,1.585%,0.7191
10/28/2024,CA,Prospecting | Guitar Players,Paid Social,102194,1428,"$1,073.03",1.397%,0.7516
10/28/2024,CA,Retargeting | Site Visitors,paid_social,62352,1226,$798.10,1.966%,0.651
10/28/2024,CA,Catalog | Best Sellers,Meta,82389,1355,$939.24,1.644%,0.6934
10/28/2024,TX,Prospecting | Guitar Players,Paid Social,92452,1292,$970.75,1.398%,0.7513
10/28/2024,TX,Retargeting | Site Visitors,paid_social,39980,873,$511.75,2.182%,0.5865
10/28/2024,TX,Catalog | Best Sellers,Meta,68888,1118,$785.32,1.623%,0.7024
10/28/2024,FL,Prospecting | Guitar Players,Paid Social,80224,1064,$842.35,1.326%,0.7916
10/28/2024,FL,Retargeting | Site Visitors,paid_social,43793,976,$560.55,2.229%,0.5743
10/28/2024,FL,Catalog | Best Sellers,Meta,48914,813,$557.62,1.662%,0.6858
10/28/2024,NY,Prospecting | Guitar Players,Paid Social,85088,1196,$893.42,1.406%,0.7469
10/28/2024,NY,Retargeting | Site Visitors,paid_social,40115,833,$513.47,2.075%,0.6168
10/28/2024,NY,Catalog | Best Sellers,Meta,56054,917,$639.02,1.637%,0.6966
11/04/2024,CA,Prospecting | Guitar Players,paid_social,130866,1906,"$1,374.09",1.456%,0.721
11/04/2024,CA,Retargeting | Site Visitors,Meta,77285,1546,$989.25,2.000%,0.64
11/04/2024,CA,Catalog | Best Sellers,Paid Social,83899,1505,$956.45,1.793%,0.6356
11/04/2024,TX,Prospecting | Guitar Players,paid_social,110354,1596,"$1,158.72",1.447%,0.7258
11/04/2024,TX,Retargeting | Site Visitors,Meta,60336,1290,$772.30,2.137%,0.5989
11/04/2024,TX,Catalog | Best Sellers,Paid Social,69691,1207,$794.48,1.732%,0.6583
11/04/2024,FL,Prospecting | Guitar Players,paid_social,112047,1556,"$1,176.49",1.389%,0.7561
11/04/2024,FL,Retargeting | Site Visitors,Meta,45143,914,$577.83,2.026%,0.6319
11/04/2024,FL,Catalog | Best Sellers,Paid Social,74418,1295,$848.36,1.740%,0.6552
11/04/2024,NY,Prospecting | Guitar Players,paid_social,107353,1482,"$1,127.21",1.381%,0.7604
11/04/2024,NY,Retargeting | Site Visitors,Meta,56066,1210,$717.64,2.158%,0.5931
11/04/2024,NY,Catalog | Best Sellers,Paid Social,77142,1269,$879.42,1.644%,0.6932
11/11/2024,CA,Prospecting | Guitar Players,Meta,133194,1988,"$1,398.54",1.493%,0.7035
11/11/2024,CA,Retargeting | Site Visitors,Paid Social,74691,1469,$956.04,1.967%,0.6508
11/11/2024,CA,Catalog | Best Sellers,paid_social,86495,1526,$986.04,1.764%,0.6462
11/11/2024,TX,Prospecting | Guitar Players,Meta,110762,1556,"$1,163.00",1.404%,0.7476
11/11/2024,TX,Retargeting | Site Visitors,Paid Social,55209,1169,$706.67,2.118%,0.6044
11/11/2024,TX,Catalog | Best Sellers,paid_social,75762,1350,$863.69,1.782%,0.6398
11/11/2024,FL,Prospecting | Guitar Players,Meta,88788,1204,$932.28,1.356%,0.7745
11/11/2024,FL,Retargeting | Site Visitors,Paid Social,45901,906,$587.53,1.974%,0.6485
11/11/2024,FL,Catalog | Best Sellers,paid_social,64416,1043,$734.34,1.619%,0.7042
11/11/2024,NY,Prospecting | Guitar Players,Meta,118802,1682,"$1,247.42",1.416%,0.7416
11/11/2024,NY,Retargeting | Site Visitors,Paid Social,45883,930,$587.31,2.027%,0.6315
11/11/2024,NY,Catalog | Best Sellers,paid_social,70909,1245,$808.36,1.756%,0.6493
11/18/2024,CA,Prospecting | Guitar Players,Paid Social,159319,2139,"$1,672.85",1.343%,0.7821
11/18/2024,CA,Retargeting | Site Visitors,paid_social,78018,1530,$998.63,1.962%,0.6525
11/18/2024,CA,Catalog | Best Sellers,Meta,115908,1890,"$1,321.35",1.631%,0.6991
11/18/2024,TX,Prospecting | Guitar Players,Paid Social,131830,1878,"$1,384.22",1.424%,0.7372
11/18/2024,TX,Retargeting | Site Visitors,paid_social,68208,1403,$873.06,2.058%,0.6221
11/18/2024,TX,Catalog | Best Sellers,Meta,96745,1748,"$1,102.89",1.807%,0.6308
11/18/2024,FL,Prospecting | Guitar Players,Paid Social,104884,1554,"$1,101.28",1.481%,0.7088
11/18/2024,FL,Retargeting | Site Visitors,paid_social,60618,1254,$775.92,2.069%,0.6187
11/18/2024,FL,Catalog | Best Sellers,Meta,81555,1309,$929.73,1.605%,0.7102
11/18/2024,NY,Prospecting | Guitar Players,Paid Social,122907,1777,"$1,290.52",1.446%,0.7261
11/18/2024,NY,Retargeting | Site Visitors,paid_social,65155,1398,$833.99,2.146%,0.5966
11/18/2024,NY,Catalog | Best Sellers,Meta,72964,1269,$831.79,1.739%,0.6556
11/25/2024,CA,Prospecting | Guitar Players,paid_social,149010,2122,"$1,564.60",1.424%,0.7373
11/25/2024,CA,Retargeting | Site Visitors,Meta,71264,1592,$912.18,2.235%,0.5728
11/25/2024,CA,Catalog | Best Sellers,Paid Social,101452,1633,"$1,156.55",1.609%,0.7083
11/25/2024,TX,Prospecting | Guitar Players,paid_social,138489,2054,"$1,454.14",1.483%,0.7078
11/25/2024,TX,Retargeting | Site Visitors,Meta,67419,1443,$862.96,2.140%,0.5981
11/25/2024,TX,Catalog | Best Sellers,Paid Social,98868,1735,"$1,127.09",1.755%,0.6495
