week_start,geo,campaign_name,adset_name,impressions,clicks,amount_spent
2023-07-03,PN,Retargeting | Abandoned Search,Abandoned Search,28661,791,326.74
2023-07-03,PN,Remarketing | Site Visitors,Site Visitors,22333,561,241.19
2023-07-03,NE,Retargeting | Abandoned Search,Abandoned Search,18899,536,215.44
2023-07-03,NE,Remarketing | Site Visitors,Site Visitors,15629,360,168.8
2023-07-10,CO,Retargeting | Abandoned Search,Abandoned Search,35347,994,402.96
2023-07-10,CO,Remarketing | Site Visitors,Site Visitors,27168,641,293.41
2023-07-10,UT,Retargeting | Abandoned Search,Abandoned Search,22058,605,251.47
2023-07-10,UT,Remarketing | Site Visitors,Site Visitors,19351,468,208.99
2023-07-10,CA,Retargeting | Abandoned Search,Abandoned Search,34417,1013,392.36
2023-07-10,CA,Remarketing | Site Visitors,Site Visitors,30466,736,329.04
2023-07-10,PN,Retargeting | Abandoned Search,Abandoned Search,26770,711,305.18
2023-07-10,PN,Remarketing | Site Visitors,Site Visitors,25640,630,276.92
2023-07-10,NE,Retargeting | Abandoned Search,Abandoned Search,24423,693,278.42
2023-07-10,NE,Remarketing | Site Visitors,Site Visitors,17974,417,194.12
2023-07-17,CO,Retargeting | Abandoned Search,Abandoned Search,39976,1125,455.73
2023-07-17,CO,Remarketing | Site Visitors,Site Visitors,30323,723,327.48
2023-07-17,UT,Retargeting | Abandoned Search,Abandoned Search,29852,798,340.31
2023-07-17,UT,Remarketing | Site Visitors,Site Visitors,24114,579,260.43
2023-07-17,CA,Retargeting | Abandoned Search,Abandoned Search,31983,930,364.6
2023-07-17,CA,Remarketing | Site Visitors,Site Visitors,27725,647,299.43
2023-07-17,PN,Retargeting | Abandoned Search,Abandoned Search,23625,656,269.32
2023-07-17,PN,Remarketing | Site Visitors,Site Visitors,22336,513,241.23
2023-07-17,NE,Retargeting | Abandoned Search,Abandoned Search,17238,478,196.52
2023-07-17,NE,Remarketing | Site Visitors,Site Visitors,14645,340,158.17
2023-07-24,CO,Retargeting | Abandoned Search,Abandoned Search,39099,1102,445.73
2023-07-24,CO,Remarketing | Site Visitors,Site Visitors,31099,730,335.87
2023-07-24,UT,Retargeting | Abandoned Search,Abandoned Search,33107,977,377.42
2023-07-24,UT,Remarketing | Site Visitors,Site Visitors,26384,658,284.95
2023-07-24,CA,Retargeting | Abandoned Search,Abandoned Search,29759,790,339.26
2023-07-24,CA,Remarketing | Site Visitors,Site Visitors,22974,546,248.12
2023-07-24,PN,Retargeting | Abandoned Search,Abandoned Search,23415,690,266.93
2023-07-24,PN,Remarketing | Site Visitors,Site Visitors,23107,530,249.56
2023-07-24,NE,Retargeting | Abandoned Search,Abandoned Search,17278,479,196.97
2023-07-24,NE,Remarketing | Site Visitors,Site Visitors,14808,368,159.92
2023-07-31,CO,Retargeting | Abandoned Search,Abandoned Search,31487,894,358.95
2023-07-31,CO,Remarketing | Site Visitors,Site Visitors,27545,679,297.49
2023-07-31,UT,Retargeting | Abandoned Search,Abandoned Search,28332,810,322.99
2023-07-31,UT,Remarketing | Site Visitors,Site Visitors,20937,473,226.12
2023-07-31,CA,Retargeting | Abandoned Search,Abandoned Search,29522,834,336.55
2023-07-31,CA,Remarketing | Site Visitors,Site Visitors,28940,713,312.55
2023-07-31,PN,Retargeting | Abandoned Search,Abandoned Search,23335,646,266.02
2023-07-31,PN,Remarketing | Site Visitors,Site Visitors,19709,471,212.86
2023-07-31,NE,Retargeting | Abandoned Search,Abandoned Search,18578,501,211.79
2023-07-31,NE,Remarketing | Site Visitors,Site Visitors,16518,420,178.4
2023-08-07,CO,Retargeting | Abandoned Search,Abandoned Search,39517,1152,450.49
2023-08-07,CO,Remarketing | Site Visitors,Site Visitors,31197,731,336.93
2023-08-07,UT,Retargeting | Abandoned Search,Abandoned Search,26424,769,301.23
2023-08-07,UT,Remarketing | Site Visitors,Site Visitors,22567,528,243.72
2023-08-07,CA,Retargeting | Abandoned Search,Abandoned Search,30773,847,350.81
2023-08-07,CA,Remarketing | Site Visitors,Site Visitors,21729,537,234.67
2023-08-07,PN,Retargeting | Abandoned Search,Abandoned Search,25969,749,296.04
2023-08-07,PN,Remarketing | Site Visitors,Site Visitors,19509,491,210.7
2023-08-07,NE,Retargeting | Abandoned Search,Abandoned Search,21015,581,239.57
2023-08-07,NE,Remarketing | Site Visitors,Site Visitors,17829,428,192.55
2023-08-14,CO,Retargeting | Abandoned Search,Abandoned Search,29845,790,340.23
2023-08-14,CO,Remarketing | Site Visitors,Site Visitors,26121,608,282.11
2023-08-14,UT,Retargeting | Abandoned Search,Abandoned Search,31413,868,358.11
2023-08-14,UT,Remarketing | Site Visitors,Site Visitors,23275,561,251.37
2023-08-14,CA,Retargeting | Abandoned Search,Abandoned Search,34877,1028,397.6
2023-08-14,CA,Remarketing | Site Visitors,Site Visitors,29201,676,315.37
2023-08-14,PN,Retargeting | Abandoned Search,Abandoned Search,22474,600,256.2
2023-08-14,PN,Remarketing | Site Visitors,Site Visitors,19111,469,206.4
2023-08-14,NE,Retargeting | Abandoned Search,Abandoned Search,18661,508,212.74
2023-08-14,NE,Remarketing | Site Visitors,Site Visitors,15249,377,164.68
2023-08-21,CO,Retargeting | Abandoned Search,Abandoned Search,31229,863,356.01
2023-08-21,CO,Remarketing | Site Visitors,Site Visitors,29199,674,315.35
2023-08-21,UT,Retargeting | Abandoned Search,Abandoned Search,25018,704,285.21
2023-08-21,UT,Remarketing | Site Visitors,Site Visitors,20589,507,222.37
2023-08-21,CA,Retargeting | Abandoned Search,Abandoned Search,33333,989,379.99
2023-08-21,CA,Remarketing | Site Visitors,Site Visitors,25891,622,279.62
2023-08-21,PN,Retargeting | Abandoned Search,Abandoned Search,21171,591,241.35
2023-08-21,PN,Remarketing | Site Visitors,Site Visitors,16870,381,182.19
2023-08-21,NE,Retargeting | Abandoned Search,Abandoned Search,19335,512,220.42
2023-08-21,NE,Remarketing | Site Visitors,Site Visitors,14503,327,156.63
2023-08-28,CO,Retargeting | Abandoned Search,Abandoned Search,37098,1030,422.92
2023-08-28,CO,Remarketing | Site Visitors,Site Visitors,31450,733,339.66
2023-08-28,UT,Retargeting | Abandoned Search,Abandoned Search,25983,686,296.21
2023-08-28,UT,Remarketing | Site Visitors,Site Visitors,18486,439,199.65
2023-08-28,CA,Retargeting | Abandoned Search,Abandoned Search,33736,965,384.59
2023-08-28,CA,Remarketing | Site Visitors,Site Visitors,30740,770,331.99
2023-08-28,PN,Retargeting | Abandoned Search,Abandoned Search,24245,669,276.4
2023-08-28,PN,Remarketing | Site Visitors,Site Visitors,22422,521,242.16
2023-08-28,NE,Retargeting | Abandoned Search,Abandoned Search,16996,464,193.76
2023-08-28,NE,Remarketing | Site Visitors,Site Visitors,14638,367,158.09
2023-09-04,CO,Retargeting | Abandoned Search,Abandoned Search,31880,885,363.44
2023-09-04,CO,Remarketing | Site Visitors,Site Visitors,25326,623,273.52
2023-09-04,UT,Retargeting | Abandoned Search,Abandoned Search,27856,792,317.55
2023-09-04,UT,Remarketing | Site Visitors,Site Visitors,23441,595,253.16
2023-09-04,CA,Retargeting | Abandoned Search,Abandoned Search,36684,1081,418.19
2023-09-04,CA,Remarketing | Site Visitors,Site Visitors,30180,738,325.94
2023-09-04,PN,Retargeting | Abandoned Search,Abandoned Search,26267,736,299.44
2023-09-04,PN,Remarketing | Site Visitors,Site Visitors,23503,550,253.83
2023-09-04,NE,Retargeting | Abandoned Search,Abandoned Search,16978,478,193.55
2023-09-04,NE,Remarketing | Site Visitors,Site Visitors,14193,342,153.28
2023-09-11,CO,Retargeting | Abandoned Search,Abandoned Search,32728,921,373.1
2023-09-11,CO,Remarketing | Site Visitors,Site Visitors,29316,669,316.61
2023-09-11,UT,Retargeting | Abandoned Search,Abandoned Search,32052,928,365.4
2023-09-11,UT,Remarketing | Site Visitors,Site Visitors,28182,667,304.36
2023-09-11,CA,Retargeting | Abandoned Search,Abandoned Search,28580,768,325.82
2023-09-11,CA,Remarketing | Site Visitors,Site Visitors,25666,599,277.2
2023-09-11,PN,Retargeting | Abandoned Search,Abandoned Search,22468,599,256.14
2023-09-11,PN,Remarketing | Site Visitors,Site Visitors,17700,408,191.16
2023-09-11,NE,Retargeting | Abandoned Search,Abandoned Search,21450,567,244.53
2023-09-11,NE,Remarketing | Site Visitors,Site Visitors,17778,442,192.0
2023-09-18,CO,Retargeting | Abandoned Search,Abandoned Search,33986,946,387.44
2023-09-18,CO,Remarketing | Site Visitors,Site Visitors,31189,719,336.84
2023-09-18,UT,Retargeting | Abandoned Search,Abandoned Search,27697,784,315.74
2023-09-18,UT,Remarketing | Site Visitors,Site Visitors,23940,603,258.56
2023-09-18,CA,Retargeting | Abandoned Search,Abandoned Search,31438,834,358.4
2023-09-18,CA,Remarketing | Site Visitors,Site Visitors,26182,640,282.77
2023-09-18,PN,Retargeting | Abandoned Search,Abandoned Search,21108,620,240.63
2023-09-18,PN,Remarketing | Site Visitors,Site Visitors,20604,516,222.52
2023-09-18,NE,Retargeting | Abandoned Search,Abandoned Search,17400,473,198.36
2023-09-18,NE,Remarketing | Site Visitors,Site Visitors,14717,351,158.95
2023-09-25,CO,Retargeting | Abandoned Search,Abandoned Search,31824,879,362.79
2023-09-25,CO,Remarketing | Site Visitors,Site Visitors,29786,728,321.69
2023-09-25,UT,Retargeting | Abandoned Search,Abandoned Search,30646,884,349.36
2023-09-25,UT,Remarketing | Site Visitors,Site Visitors,25876,654,279.46
2023-09-25,CA,Retargeting | Abandoned Search,Abandoned Search,29817,826,339.92
2023-09-25,CA,Remarketing | Site Visitors,Site Visitors,24778,599,267.61
2023-09-25,PN,Retargeting | Abandoned Search,Abandoned Search,21342,576,243.3
2023-09-25,PN,Remarketing | Site Visitors,Site Visitors,17894,412,193.25
2023-09-25,NE,Retargeting | Abandoned Search,Abandoned Search,18826,542,214.62
2023-09-25,NE,Remarketing | Site Visitors,Site Visitors,14749,358,159.29
2023-10-02,CO,Retargeting | Abandoned Search,Abandoned Search,32944,928,375.57
2023-10-02,CO,Remarketing | Site Visitors,Site Visitors,26924,632,290.78
2023-10-02,UT,Retargeting | Abandoned Search,Abandoned Search,29567,828,337.06
2023-10-02,UT,Remarketing | Site Visitors,Site Visitors,24861,620,268.5
2023-10-02,CA,Retargeting | Abandoned Search,Abandoned Search,25769,750,293.76
2023-10-02,CA,Remarketing | Site Visitors,Site Visitors,23021,543,248.63
2023-10-02,PN,Retargeting | Abandoned Search,Abandoned Search,25635,687,292.24
2023-10-02,PN,Remarketing | Site Visitors,Site Visitors,18543,418,200.26
2023-10-02,NE,Retargeting | Abandoned Search,Abandoned Search,17334,501,197.61
2023-10-02,NE,Remarketing | Site Visitors,Site Visitors,14273,360,154.15
2023-10-09,CO,Retargeting | Abandoned Search,Abandoned Search,35819,1016,408.34
2023-10-09,CO,Remarketing | Site Visitors,Site Visitors,26089,623,281.77
2023-10-09,UT,Retargeting | Abandoned Search,Abandoned Search,25641,726,292.31
2023-10-09,UT,Remarketing | Site Visitors,Site Visitors,21400,519,231.12
2023-10-09,CA,Retargeting | Abandoned Search,Abandoned Search,38256,1039,436.11
2023-10-09,CA,Remarketing | Site Visitors,Site Visitors,31682,785,342.17
2023-10-09,PN,Retargeting | Abandoned Search,Abandoned Search,22608,605,257.73
2023-10-09,PN,Remarketing | Site Visitors,Site Visitors,20917,531,225.9
2023-10-09,NE,Retargeting | Abandoned Search,Abandoned Search,19323,562,220.29
2023-10-09,NE,Remarketing | Site Visitors,Site Visitors,15274,363,164.95
2023-10-16,CO,Retargeting | Abandoned Search,Abandoned Search,38036,1002,433.61
2023-10-16,CO,Remarketing | Site Visitors,Site Visitors,31562,736,340.87
2023-10-16,UT,Retargeting | Abandoned Search,Abandoned Search,29397,844,335.12
2023-10-16,UT,Remarketing | Site Visitors,Site Visitors,23937,556,258.52
2023-10-16,CA,Retargeting | Abandoned Search,Abandoned Search,33547,973,382.43
2023-10-16,CA,Remarketing | Site Visitors,Site Visitors,26408,650,285.21
2023-10-16,PN,Retargeting | Abandoned Search,Abandoned Search,21569,598,245.89
2023-10-16,PN,Remarketing | Site Visitors,Site Visitors,18290,462,197.53
2023-10-16,NE,Retargeting | Abandoned Search,Abandoned Search,19114,527,217.9
2023-10-16,NE,Remarketing | Site Visitors,Site Visitors,14913,377,161.06
2023-10-23,CO,Retargeting | Abandoned Search,Abandoned Search,34231,944,390.23
2023-10-23,CO,Remarketing | Site Visitors,Site Visitors,28913,687,312.26
2023-10-23,UT,Retargeting | Abandoned Search,Abandoned Search,30136,812,343.55
2023-10-23,UT,Remarketing | Site Visitors,Site Visitors,23913,597,258.26
2023-10-23,CA,Retargeting | Abandoned Search,Abandoned Search,30694,889,349.91
2023-10-23,CA,Remarketing | Site Visitors,Site Visitors,24099,606,260.27
2023-10-23,PN,Retargeting | Abandoned Search,Abandoned Search,26236,743,299.09
2023-10-23,PN,Remarketing | Site Visitors,Site Visitors,20960,529,226.37
2023-10-23,NE,Retargeting | Abandoned Search,Abandoned Search,24336,656,277.44
2023-10-23,NE,Remarketing | Site Visitors,Site Visitors,20525,488,221.67
2023-10-30,CO,Retargeting | Abandoned Search,Abandoned Search,38608,1052,440.13
2023-10-30,CO,Remarketing | Site Visitors,Site Visitors,32556,768,351.6
2023-10-30,UT,Retargeting | Abandoned Search,Abandoned Search,29550,852,336.87
2023-10-30,UT,Remarketing | Site Visitors,Site Visitors,23588,562,254.76
2023-10-30,CA,Retargeting | Abandoned Search,Abandoned Search,34530,1002,393.64
2023-10-30,CA,Remarketing | Site Visitors,Site Visitors,27519,700,297.2
2023-10-30,PN,Retargeting | Abandoned Search,Abandoned Search,21756,592,248.02
2023-10-30,PN,Remarketing | Site Visitors,Site Visitors,18003,423,194.43
2023-10-30,NE,Retargeting | Abandoned Search,Abandoned Search,21480,575,244.87
2023-10-30,NE,Remarketing | Site Visitors,Site Visitors,18071,419,195.16
2023-11-06,CO,Retargeting | Abandoned Search,Abandoned Search,36580,995,417.02
2023-11-06,CO,Remarketing | Site Visitors,Site Visitors,27814,671,300.39
2023-11-06,UT,Retargeting | Abandoned Search,Abandoned Search,29873,840,340.56
2023-11-06,UT,Remarketing | Site Visitors,Site Visitors,23105,523,249.53
2023-11-06,CA,Retargeting | Abandoned Search,Abandoned Search,29373,824,334.85
2023-11-06,CA,Remarketing | Site Visitors,Site Visitors,28191,680,304.46
2023-11-06,PN,Retargeting | Abandoned Search,Abandoned Search,24918,692,284.06
2023-11-06,PN,Remarketing | Site Visitors,Site Visitors,22335,532,241.22
2023-11-06,NE,Retargeting | Abandoned Search,Abandoned Search,22360,619,254.91
2023-11-06,NE,Remarketing | Site Visitors,Site Visitors,17518,401,189.19
2023-11-13,CO,Retargeting | Abandoned Search,Abandoned Search,38148,1051,434.88
2023-11-13,CO,Remarketing | Site Visitors,Site Visitors,27753,669,299.74
2023-11-13,UT,Retargeting | Abandoned Search,Abandoned Search,28128,826,320.66
2023-11-13,UT,Remarketing | Site Visitors,Site Visitors,19543,470,211.07
2023-11-13,CA,Retargeting | Abandoned Search,Abandoned Search,30286,870,345.26
2023-11-13,CA,Remarketing | Site Visitors,Site Visitors,25865,585,279.34
2023-11-13,PN,Retargeting | Abandoned Search,Abandoned Search,28367,754,323.38
2023-11-13,PN,Remarketing | Site Visitors,Site Visitors,22503,542,243.03
2023-11-13,NE,Retargeting | Abandoned Search,Abandoned Search,19366,528,220.78
2023-11-13,NE,Remarketing | Site Visitors,Site Visitors,18190,456,196.46
2023-11-20,CO,Retargeting | Abandoned Search,Abandoned Search,54789,1523,624.59
2023-11-20,CO,Remarketing | Site Visitors,Site Visitors,42649,979,460.61
2023-11-20,UT,Retargeting | Abandoned Search,Abandoned Search,36356,1024,414.46
2023-11-20,UT,Remarketing | Site Visitors,Site Visitors,32197,736,347.73
2023-11-20,CA,Retargeting | Abandoned Search,Abandoned Search,38515,1103,439.08
2023-11-20,CA,Remarketing | Site Visitors,Site Visitors,31425,724,339.39
2023-11-20,PN,Retargeting | Abandoned Search,Abandoned Search,32804,931,373.96
2023-11-20,PN,Remarketing | Site Visitors,Site Visitors,26232,651,283.3
2023-11-20,NE,Retargeting | Abandoned Search,Abandoned Search,24906,724,283.93
2023-11-20,NE,Remarketing | Site Visitors,Site Visitors,21692,543,234.27
2023-11-27,CO,Retargeting | Abandoned Search,Abandoned Search,39216,1035,447.07
2023-11-27,CO,Remarketing | Site Visitors,Site Visitors,35579,904,384.25
2023-11-27,UT,Retargeting | Abandoned Search,Abandoned Search,38776,1029,442.05
2023-11-27,UT,Remarketing | Site Visitors,Site Visitors,27713,673,299.3
2023-11-27,CA,Retargeting | Abandoned Search,Abandoned Search,42865,1230,488.66
2023-11-27,CA,Remarketing | Site Visitors,Site Visitors,34850,875,376.38
2023-11-27,PN,Retargeting | Abandoned Search,Abandoned Search,27868,763,317.7
2023-11-27,PN,Remarketing | Site Visitors,Site Visitors,22705,549,245.21
2023-11-27,NE,Retargeting | Abandoned Search,Abandoned Search,23027,658,262.51
2023-11-27,NE,Remarketing | Site Visitors,Site Visitors,20844,471,225.11
2023-12-04,CO,Retargeting | Abandoned Search,Abandoned Search,45219,1265,515.49
2023-12-04,CO,Remarketing | Site Visitors,Site Visitors,36631,896,395.62
2023-12-04,UT,Retargeting | Abandoned Search,Abandoned Search,36453,1006,415.56
2023-12-04,UT,Remarketing | Site Visitors,Site Visitors,26668,676,288.02
2023-12-04,CA,Retargeting | Abandoned Search,Abandoned Search,43595,1281,496.98
2023-12-04,CA,Remarketing | Site Visitors,Site Visitors,35037,859,378.4
2023-12-04,PN,Retargeting | Abandoned Search,Abandoned Search,29284,856,333.83
2023-12-04,PN,Remarketing | Site Visitors,Site Visitors,25792,637,278.55
2023-12-04,NE,Retargeting | Abandoned Search,Abandoned Search,21178,597,241.43
2023-12-04,NE,Remarketing | Site Visitors,Site Visitors,17888,442,193.2
2023-12-11,CO,Retargeting | Abandoned Search,Abandoned Search,43325,1194,493.9
2023-12-11,CO,Remarketing | Site Visitors,Site Visitors,35333,814,381.6
2023-12-11,UT,Retargeting | Abandoned Search,Abandoned Search,31571,850,359.91
2023-12-11,UT,Remarketing | Site Visitors,Site Visitors,28412,699,306.85
2023-12-11,CA,Retargeting | Abandoned Search,Abandoned Search,32596,908,371.59
2023-12-11,CA,Remarketing | Site Visitors,Site Visitors,27829,649,300.56
2023-12-11,PN,Retargeting | Abandoned Search,Abandoned Search,33526,949,382.19
2023-12-11,PN,Remarketing | Site Visitors,Site Visitors,28942,666,312.57
2023-12-11,NE,Retargeting | Abandoned Search,Abandoned Search,21246,588,242.2
2023-12-11,NE,Remarketing | Site Visitors,Site Visitors,16764,420,181.06
2023-12-18,CO,Retargeting | Abandoned Search,Abandoned Search,40219,1155,458.49
2023-12-18,CO,Remarketing | Site Visitors,Site Visitors,31260,787,337.61
2023-12-18,UT,Retargeting | Abandoned Search,Abandoned Search,34555,946,393.93
2023-12-18,UT,Remarketing | Site Visitors,Site Visitors,28334,707,306.01
2023-12-18,CA,Retargeting | Abandoned Search,Abandoned Search,45679,1324,520.74
2023-12-18,CA,Remarketing | Site Visitors,Site Visitors,37739,888,407.58
2023-12-18,PN,Retargeting | Abandoned Search,Abandoned Search,25544,710,291.2
2023-12-18,PN,Remarketing | Site Visitors,Site Visitors,22175,555,239.49
2023-12-18,NE,Retargeting | Abandoned Search,Abandoned Search,25321,710,288.65
2023-12-18,NE,Remarketing | Site Visitors,Site Visitors,20510,499,221.51
2023-12-25,CO,Retargeting | Abandoned Search,Abandoned Search,37032,1032,422.16
2023-12-25,CO,Remarketing | Site Visitors,Site Visitors,29981,758,323.79
2023-12-25,UT,Retargeting | Abandoned Search,Abandoned Search,37142,1070,423.42
2023-12-25,UT,Remarketing | Site Visitors,Site Visitors,30181,694,325.96
2023-12-25,CA,Retargeting | Abandoned Search,Abandoned Search,45165,1231,514.88
2023-12-25,CA,Remarketing | Site Visitors,Site Visitors,42795,1033,462.19
2023-12-25,PN,Retargeting | Abandoned Search,Abandoned Search,29783,859,339.53
2023-12-25,PN,Remarketing | Site Visitors,Site Visitors,25936,653,280.11
2023-12-25,NE,Retargeting | Abandoned Search,Abandoned Search,28614,787,326.21
2023-12-25,NE,Remarketing | Site Visitors,Site Visitors,24348,590,262.96
2024-01-01,CO,Retargeting | Abandoned Search,Abandoned Search,48096,1374,548.29
2024-01-01,CO,Remarketing | Site Visitors,Site Visitors,40315,946,435.4
2024-01-01,UT,Retargeting | Abandoned Search,Abandoned Search,32553,866,371.1
2024-01-01,UT,Remarketing | Site Visitors,Site Visitors,27463,662,296.61
2024-01-01,CA,Retargeting | Abandoned Search,Abandoned Search,41669,1163,475.02
2024-01-01,CA,Remarketing | Site Visitors,Site Visitors,40155,1000,433.68
2024-01-01,PN,Retargeting | Abandoned Search,Abandoned Search,33212,962,378.62
2024-01-01,PN,Remarketing | Site Visitors,Site Visitors,29954,690,323.5
2024-01-01,NE,Retargeting | Abandoned Search,Abandoned Search,29680,798,338.35
2024-01-01,NE,Remarketing | Site Visitors,Site Visitors,24370,590,263.2
2024-01-08,CO,Retargeting | Abandoned Search,Abandoned Search,39868,1110,454.49
2024-01-08,CO,Remarketing | Site Visitors,Site Visitors,31850,752,343.98
2024-01-08,UT,Retargeting | Abandoned Search,Abandoned Search,35780,985,407.9
2024-01-08,UT,Remarketing | Site Visitors,Site Visitors,30099,700,325.07
2024-01-08,CA,Retargeting | Abandoned Search,Abandoned Search,41597,1141,474.21
2024-01-08,CA,Remarketing | Site Visitors,Site Visitors,32511,745,351.12
2024-01-08,PN,Retargeting | Abandoned Search,Abandoned Search,30091,880,343.04
2024-01-08,PN,Remarketing | Site Visitors,Site Visitors,23117,560,249.66
2024-01-08,NE,Retargeting | Abandoned Search,Abandoned Search,27376,788,312.09
2024-01-08,NE,Remarketing | Site Visitors,Site Visitors,23970,605,258.88
2024-01-15,CO,Retargeting | Abandoned Search,Abandoned Search,49380,1368,562.93
2024-01-15,CO,Remarketing | Site Visitors,Site Visitors,41479,1025,447.97
2024-01-15,UT,Retargeting | Abandoned Search,Abandoned Search,34983,1014,398.8
2024-01-15,UT,Remarketing | Site Visitors,Site Visitors,33933,805,366.47
2024-01-15,CA,Retargeting | Abandoned Search,Abandoned Search,43628,1196,497.35
2024-01-15,CA,Remarketing | Site Visitors,Site Visitors,38383,947,414.54
2024-01-15,PN,Retargeting | Abandoned Search,Abandoned Search,32423,902,369.62
2024-01-15,PN,Remarketing | Site Visitors,Site Visitors,24180,615,261.15
2024-01-15,NE,Retargeting | Abandoned Search,Abandoned Search,29481,862,336.09
2024-01-15,NE,Remarketing | Site Visitors,Site Visitors,21718,502,234.56
2024-01-22,CO,Retargeting | Abandoned Search,Abandoned Search,50289,1385,573.3
2024-01-22,CO,Remarketing | Site Visitors,Site Visitors,39583,914,427.5
2024-01-22,UT,Retargeting | Abandoned Search,Abandoned Search,34768,1004,396.35
2024-01-22,UT,Remarketing | Site Visitors,Site Visitors,28434,698,307.09
2024-01-22,CA,Retargeting | Abandoned Search,Abandoned Search,36649,981,417.8
2024-01-22,CA,Remarketing | Site Visitors,Site Visitors,29634,749,320.05
2024-01-22,PN,Retargeting | Abandoned Search,Abandoned Search,27479,791,313.26
2024-01-22,PN,Remarketing | Site Visitors,Site Visitors,24543,588,265.06
2024-01-22,NE,Retargeting | Abandoned Search,Abandoned Search,25439,710,290.0
2024-01-22,NE,Remarketing | Site Visitors,Site Visitors,20053,481,216.57
2024-01-29,CO,Retargeting | Abandoned Search,Abandoned Search,42812,1184,488.05
2024-01-29,CO,Remarketing | Site Visitors,Site Visitors,36485,924,394.04
2024-01-29,UT,Retargeting | Abandoned Search,Abandoned Search,37133,1049,423.32
2024-01-29,UT,Remarketing | Site Visitors,Site Visitors,30440,730,328.75
2024-01-29,CA,Retargeting | Abandoned Search,Abandoned Search,42758,1130,487.44
2024-01-29,CA,Remarketing | Site Visitors,Site Visitors,38955,979,420.72
2024-01-29,PN,Retargeting | Abandoned Search,Abandoned Search,33759,932,384.85
2024-01-29,PN,Remarketing | Site Visitors,Site Visitors,30916,755,333.9
2024-01-29,NE,Retargeting | Abandoned Search,Abandoned Search,22888,653,260.92
2024-01-29,NE,Remarketing | Site Visitors,Site Visitors,21908,552,236.6
2024-02-05,CO,Retargeting | Abandoned Search,Abandoned Search,45759,1354,521.65
2024-02-05,CO,Remarketing | Site Visitors,Site Visitors,41122,1043,444.12
2024-02-05,UT,Retargeting | Abandoned Search,Abandoned Search,37714,1039,429.94
2024-02-05,UT,Remarketing | Site Visitors,Site Visitors,33582,839,362.69
2024-02-05,CA,Retargeting | Abandoned Search,Abandoned Search,50310,1413,573.53
2024-02-05,CA,Remarketing | Site Visitors,Site Visitors,40803,984,440.67
2024-02-05,PN,Retargeting | Abandoned Search,Abandoned Search,30984,910,353.22
2024-02-05,PN,Remarketing | Site Visitors,Site Visitors,29894,724,322.85
2024-02-05,NE,Retargeting | Abandoned Search,Abandoned Search,27677,750,315.52
2024-02-05,NE,Remarketing | Site Visitors,Site Visitors,25638,648,276.89
2024-02-12,CO,Retargeting | Abandoned Search,Abandoned Search,53882,1525,614.25
2024-02-12,CO,Remarketing | Site Visitors,Site Visitors,49040,1121,529.63
2024-02-12,UT,Retargeting | Abandoned Search,Abandoned Search,33627,893,383.35
2024-02-12,UT,Remarketing | Site Visitors,Site Visitors,29796,716,321.79
2024-02-12,CA,Retargeting | Abandoned Search,Abandoned Search,47898,1395,546.04
2024-02-12,CA,Remarketing | Site Visitors,Site Visitors,39708,933,428.84
2024-02-12,PN,Retargeting | Abandoned Search,Abandoned Search,31994,852,364.73
2024-02-12,PN,Remarketing | Site Visitors,Site Visitors,26897,628,290.49
2024-02-12,NE,Retargeting | Abandoned Search,Abandoned Search,34395,966,392.11
2024-02-12,NE,Remarketing | Site Visitors,Site Visitors,26821,680,289.67
2024-02-19,CO,Retargeting | Abandoned Search,Abandoned Search,60444,1691,689.07
2024-02-19,CO,Remarketing | Site Visitors,Site Visitors,46385,1139,500.96
2024-02-19,UT,Retargeting | Abandoned Search,Abandoned Search,48171,1350,549.15
2024-02-19,UT,Remarketing | Site Visitors,Site Visitors,34612,842,373.81
2024-02-19,CA,Retargeting | Abandoned Search,Abandoned Search,53759,1588,612.85
2024-02-19,CA,Remarketing | Site Visitors,Site Visitors,44384,1125,479.35
2024-02-19,PN,Retargeting | Abandoned Search,Abandoned Search,39848,1081,454.26
2024-02-19,PN,Remarketing | Site Visitors,Site Visitors,31727,790,342.66
2024-02-19,NE,Retargeting | Abandoned Search,Abandoned Search,27704,800,315.83
2024-02-19,NE,Remarketing | Site Visitors,Site Visitors,25887,586,279.58
2024-02-26,CO,Retargeting | Abandoned Search,Abandoned Search,50620,1443,577.07
2024-02-26,CO,Remarketing | Site Visitors,Site Visitors,40544,964,437.88
2024-02-26,UT,Retargeting | Abandoned Search,Abandoned Search,41822,1234,476.77
2024-02-26,UT,Remarketing | Site Visitors,Site Visitors,37505,892,405.05
2024-02-26,CA,Retargeting | Abandoned Search,Abandoned Search,48058,1277,547.86
2024-02-26,CA,Remarketing | Site Visitors,Site Visitors,35938,865,388.13
2024-02-26,PN,Retargeting | Abandoned Search,Abandoned Search,31590,874,360.13
2024-02-26,PN,Remarketing | Site Visitors,Site Visitors,24601,567,265.69
2024-02-26,NE,Retargeting | Abandoned Search,Abandoned Search,22829,636,260.25
2024-02-26,NE,Remarketing | Site Visitors,Site Visitors,21496,531,232.15
2024-03-04,CO,Retargeting | Abandoned Search,Abandoned Search,40074,1068,456.84
2024-03-04,CO,Remarketing | Site Visitors,Site Visitors,36901,882,398.53
2024-03-04,UT,Retargeting | Abandoned Search,Abandoned Search,30840,853,351.57
