time,geo,kpi_orders,kpi_revenue,revenue_per_kpi,population,paid_search_impressions,paid_search_spend,shopping_impressions,shopping_spend,paid_social_impressions,paid_social_spend,organic_sessions,consumer_sentiment_index,competitor_discount_index,music_center_promo
2025-02-17,FL,841,237484.56,282.38,22900000,297963,2162.49,149867,1079.04,182418,2050.08,7005,101.585,0.1414,0
2025-02-17,NY,822,243150.2,295.8,19600000,278472,2019.17,159603,1149.14,201217,2277.08,7272,101.473,0.1667,0
2025-02-24,CA,1139,326361.49,286.53,39000000,412458,2981.77,204056,1469.2,272451,3067.53,9862,101.774,0.1414,0
2025-02-24,TX,1022,301779.49,295.28,30500000,345962,2531.63,161960,1166.12,209498,2363.44,8123,101.961,0.1245,0
2025-02-24,FL,811,233461.7,287.87,22900000,282430,2066.76,130162,937.17,206278,2328.65,7441,101.168,0.1388,0
2025-02-24,NY,829,248754.31,300.07,19600000,267939,1941.78,139615,1005.23,198999,2249.27,7534,100.861,0.1474,0
2025-03-03,CA,1128,324522.56,287.7,39000000,397977,2922.79,190957,1374.89,287226,3244.06,10044,101.573,0.1249,0
2025-03-03,TX,922,266576.65,289.13,30500000,322285,2375.1,151222,1088.8,224997,2547.56,9156,101.424,0.1189,0
2025-03-03,FL,890,266168.45,299.07,22900000,257553,1876.97,142346,1024.89,182079,2048.36,7390,101.98,0.1346,0
2025-03-03,NY,865,256564.92,296.61,19600000,269501,1955.15,152159,1095.55,195103,2196.0,7486,102.103,0.1175,0
2025-03-10,CA,1167,348049.39,298.24,39000000,411264,2961.51,210604,1516.35,277270,3127.56,10892,102.464,0.127,0
2025-03-10,TX,976,284354.31,291.35,30500000,324519,2381.0,167661,1207.16,226762,2556.61,8925,100.701,0.1349,0
2025-03-10,FL,814,234125.51,287.62,22900000,280419,2024.29,154200,1110.24,193208,2179.96,7027,100.357,0.1197,0
2025-03-10,NY,854,249365.83,292.0,19600000,274094,1969.54,138099,994.31,207417,2345.67,7675,101.844,0.1121,0
2025-03-17,CA,1216,366727.82,301.59,39000000,389209,2859.38,216849,1561.31,283087,3199.68,10505,102.052,0.1017,0
2025-03-17,TX,995,293609.88,295.09,30500000,330284,2398.77,155765,1121.51,240682,2717.22,8745,101.048,0.0961,0
2025-03-17,FL,859,258068.39,300.43,22900000,289336,2116.17,141740,1020.52,199514,2251.44,7927,101.031,0.1158,0
2025-03-17,NY,887,263139.09,296.66,19600000,311981,2289.18,134768,970.33,188204,2121.95,7778,102.478,0.0926,0
2025-03-24,CA,1241,373833.46,301.24,39000000,395517,2867.33,207143,1491.43,290967,3267.04,10888,101.442,0.1092,0
2025-03-24,TX,1002,305009.38,304.4,30500000,335929,2411.45,159780,1150.41,219044,2477.84,9136,100.805,0.0943,0
2025-03-24,FL,851,244444.4,287.24,22900000,281520,2026.36,139620,1005.26,207818,2341.63,7284,102.664,0.1051,0
2025-03-24,NY,818,241501.13,295.23,19600000,310694,2272.9,131594,947.48,199933,2248.56,7682,101.551,0.0862,0
2025-03-31,CA,1168,347625.33,297.62,39000000,402945,2938.76,205053,1476.39,298956,3370.46,10780,101.565,0.0855,0
2025-03-31,TX,969,287581.74,296.78,30500000,326746,2397.87,155567,1120.09,256230,2892.8,8406,101.549,0.0929,0
2025-03-31,FL,855,257252.42,300.88,22900000,280925,2051.75,131977,950.24,197053,2218.02,7526,101.87,0.1022,0
2025-03-31,NY,888,268435.6,302.29,19600000,289825,2091.3,146339,1053.64,192960,2174.77,7843,101.527,0.0774,0
2025-04-07,CA,1166,335160.13,287.44,39000000,409560,2958.39,182397,1313.26,287052,3244.79,10107,102.385,0.0892,0
2025-04-07,TX,995,288917.02,290.37,30500000,343878,2493.3,170712,1229.12,245201,2753.09,9511,101.595,0.0724,0
2025-04-07,FL,862,254625.49,295.39,22900000,302261,2227.17,133514,961.3,201265,2271.21,7690,101.028,0.0909,0
2025-04-07,NY,887,252533.69,284.71,19600000,307416,2228.52,154475,1112.22,218067,2454.64,7934,101.437,0.0674,0
2025-04-14,CA,1206,356215.55,295.37,39000000,415108,2991.51,185143,1333.03,319518,3600.99,10387,101.121,0.0666,0
2025-04-14,TX,998,289827.94,290.41,30500000,322438,2372.74,175014,1260.1,257253,2900.59,9509,102.874,0.0847,0
2025-04-14,FL,871,258442.7,296.72,22900000,287246,2125.35,150361,1082.6,200057,2263.44,8065,102.837,0.0585,0
2025-04-14,NY,859,243831.38,283.85,19600000,269704,1952.69,145693,1048.99,211482,2379.35,8490,101.84,0.0585,0
2025-04-21,CA,1214,361435.06,297.72,39000000,400615,2850.63,223780,1611.22,275339,3107.45,11005,102.257,0.0673,0
2025-04-21,TX,1005,290583.08,289.14,30500000,321685,2328.25,164573,1184.93,218743,2469.19,9353,101.853,0.09,0
2025-04-21,FL,813,240204.49,295.45,22900000,284609,2085.01,154579,1112.97,184656,2081.66,7750,102.7,0.0858,0
2025-04-21,NY,919,272541.21,296.56,19600000,299989,2174.56,167267,1204.33,220972,2492.55,7720,101.81,0.0891,0
2025-04-28,CA,1156,336375.59,290.98,39000000,388930,2795.98,190530,1371.81,262614,2969.84,10544,101.598,0.0799,0
2025-04-28,TX,988,289806.43,293.33,30500000,343605,2468.84,156955,1130.08,237753,2672.5,9636,102.073,0.0847,0
2025-04-28,FL,805,231302.0,287.33,22900000,271784,1987.56,138278,995.6,188437,2125.5,7789,101.515,0.0601,0
2025-04-28,NY,909,257999.06,283.83,19600000,324259,2341.1,158028,1137.8,213211,2410.31,7582,102.364,0.0513,0
2025-05-05,CA,1454,421531.52,289.91,39000000,484918,3554.72,244210,1758.32,303062,3429.74,11615,102.611,0.0571,1
2025-05-05,TX,1198,345729.14,288.59,30500000,344122,2516.47,182941,1317.18,260515,2947.42,9897,102.425,0.058,1
2025-05-05,FL,960,269266.7,280.49,22900000,309290,2219.59,171840,1237.25,214030,2418.0,8971,102.444,0.0878,1
2025-05-05,NY,1061,303824.0,286.36,19600000,333006,2371.07,179576,1292.95,233348,2633.06,8901,103.188,0.064,1
2025-05-12,CA,1200,342876.61,285.73,39000000,412929,2938.53,221781,1596.82,292899,3300.18,10602,102.187,0.0711,0
2025-05-12,TX,999,285595.53,285.88,30500000,354611,2594.42,195004,1404.03,254167,2866.26,9105,102.828,0.0713,0
2025-05-12,FL,857,237739.13,277.41,22900000,287433,2058.74,150562,1084.04,215642,2428.34,7578,101.731,0.069,0
2025-05-12,NY,887,249684.85,281.49,19600000,284412,2051.25,142400,1025.28,204528,2313.22,8510,101.645,0.0667,0
2025-05-19,CA,1217,341814.49,280.87,39000000,385497,2809.77,223283,1607.64,307389,3456.81,10391,102.415,0.0726,0
2025-05-19,TX,993,273912.46,275.84,30500000,318567,2294.73,181138,1304.19,239904,2700.3,8685,103.055,0.1029,0
2025-05-19,FL,809,227803.7,281.59,22900000,287653,2078.39,156302,1125.37,215958,2438.79,7895,101.658,0.0946,0
2025-05-19,NY,905,250483.7,276.78,19600000,291464,2108.09,167234,1204.08,233246,2626.04,8069,101.693,0.095,0
2025-05-26,CA,1200,333294.34,277.75,39000000,414026,3068.53,205411,1478.96,289840,3257.82,10834,101.928,0.0875,0
2025-05-26,TX,1026,290744.29,283.38,30500000,321878,2323.92,177500,1278.0,236772,2669.71,8992,102.892,0.0897,0
2025-05-26,FL,823,233604.27,283.84,22900000,274413,1980.05,143756,1035.04,213752,2410.76,7968,101.072,0.0958,0
2025-05-26,NY,859,235977.04,274.71,19600000,307697,2260.56,152499,1097.99,211205,2380.21,8253,101.899,0.1155,0
2025-06-02,CA,1269,353369.31,278.46,39000000,444744,3221.05,214175,1542.06,304322,3437.11,10742,102.279,0.1205,0
2025-06-02,TX,1011,288832.97,285.69,30500000,367836,2694.96,194796,1402.53,237403,2671.45,9295,102.362,0.127,0
2025-06-02,FL,822,235005.41,285.89,22900000,281051,2063.6,149054,1073.19,202374,2275.9,7330,102.706,0.1006,0
2025-06-02,NY,892,247474.5,277.44,19600000,297581,2146.86,149441,1075.97,217504,2450.76,8398,101.491,0.0898,0
2025-06-09,CA,1198,340277.39,284.04,39000000,378180,2749.2,225474,1623.41,288275,3258.15,10551,102.569,0.1017,0
2025-06-09,TX,1063,295069.37,277.58,30500000,372366,2712.56,168443,1212.79,236117,2665.31,9436,101.75,0.136,0
2025-06-09,FL,821,227094.78,276.61,22900000,297784,2152.88,135697,977.02,204933,2300.77,7529,102.936,0.1322,0
2025-06-09,NY,872,237184.72,272.0,19600000,295650,2151.41,168963,1216.53,210875,2380.41,8216,101.16,0.1021,0
2025-06-16,CA,1150,321163.58,279.27,39000000,390649,2874.89,232446,1673.61,276630,3114.87,10163,102.253,0.1459,0
2025-06-16,TX,960,272196.82,283.54,30500000,312253,2259.99,156940,1129.97,235676,2647.23,9043,101.562,0.1451,0
2025-06-16,FL,826,224555.52,271.86,22900000,289220,2090.23,152137,1095.39,196762,2212.52,7580,100.925,0.134,0
2025-06-16,NY,891,244747.71,274.69,19600000,299518,2163.92,149440,1075.97,201459,2271.4,8490,101.55,0.15,0
2025-06-23,CA,1207,330690.27,273.98,39000000,420544,3028.67,183267,1319.52,292129,3291.09,10735,100.431,0.1254,0
2025-06-23,TX,994,279026.57,280.71,30500000,319125,2319.77,184278,1326.8,233867,2646.56,9160,101.87,0.1421,0
2025-06-23,FL,852,235062.06,275.89,22900000,276937,1983.41,143123,1030.49,208197,2349.19,7851,100.73,0.1582,0
2025-06-23,NY,936,263437.92,281.45,19600000,320938,2320.02,147540,1062.29,192743,2172.27,7505,101.935,0.1365,0
2025-06-30,CA,1157,326377.79,282.09,39000000,372523,2699.63,190839,1374.04,276427,3118.11,10344,100.9,0.1582,0
2025-06-30,TX,985,274280.22,278.46,30500000,314575,2264.55,151039,1087.48,230255,2597.99,8658,100.642,0.1561,0
2025-06-30,FL,847,239837.89,283.16,22900000,299937,2204.82,134566,968.88,208696,2342.17,7837,100.169,0.1558,0
2025-06-30,NY,859,241635.51,281.3,19600000,264340,1925.45,162171,1167.63,208387,2347.65,7598,101.932,0.1343,0
2025-07-07,CA,1156,329142.6,284.73,39000000,406538,2919.2,203030,1461.81,304256,3435.59,10590,101.149,0.1438,0
2025-07-07,TX,958,271320.41,283.22,30500000,310029,2246.58,182012,1310.49,230505,2596.02,9286,101.053,0.173,0
2025-07-07,FL,845,234961.24,278.06,22900000,298963,2169.12,155739,1121.32,212621,2393.8,7678,102.288,0.176,0
2025-07-07,NY,900,252220.88,280.25,19600000,316320,2282.12,150024,1080.17,217390,2439.24,7983,100.168,0.148,0
2025-07-14,CA,1224,341197.69,278.76,39000000,401310,2952.41,218521,1573.35,284544,3218.8,10817,101.602,0.1765,0
2025-07-14,TX,984,279347.6,283.89,30500000,331865,2438.16,152689,1099.36,219946,2484.62,8547,100.777,0.1615,0
2025-07-14,FL,850,244702.45,287.89,22900000,276606,1983.1,137152,987.49,200860,2272.88,7861,99.805,0.1665,0
2025-07-14,NY,879,243040.62,276.5,19600000,286413,2085.28,139136,1001.78,204989,2318.94,7697,101.722,0.1529,0
2025-07-21,CA,1196,330957.25,276.72,39000000,409531,2977.74,220499,1587.59,291831,3293.53,10126,99.876,0.1591,0
2025-07-21,TX,962,277336.5,288.29,30500000,338207,2489.46,171708,1236.3,228765,2592.03,8670,100.688,0.1714,0
2025-07-21,FL,846,233119.15,275.55,22900000,256417,1876.5,148398,1068.46,193863,2196.71,7210,101.288,0.1842,0
2025-07-21,NY,892,256864.49,287.96,19600000,298082,2175.92,147434,1061.53,205707,2327.29,7478,101.61,0.1651,0
2025-07-28,CA,1161,337605.94,290.79,39000000,380703,2754.39,183717,1322.76,257727,2905.38,10645,100.605,0.1882,0
2025-07-28,TX,1027,298782.09,290.93,30500000,359721,2621.5,173995,1252.76,221126,2496.89,9057,101.069,0.1689,0
2025-07-28,FL,885,257968.35,291.49,22900000,267363,1936.39,146565,1055.27,187382,2114.75,7585,99.156,0.1617,0
2025-07-28,NY,807,237662.11,294.5,19600000,294740,2137.28,132091,951.06,203159,2292.06,7834,99.81,0.1605,0
2025-08-04,CA,1519,426968.24,281.09,39000000,478539,3510.66,270614,1948.42,336366,3804.4,13331,100.939,0.1643,1
2025-08-04,TX,1275,373464.92,292.91,30500000,363384,2638.06,206160,1484.35,248682,2810.03,10965,101.066,0.154,1
2025-08-04,FL,1041,293998.3,282.42,22900000,340377,2438.18,182419,1313.41,247288,2795.09,8537,100.789,0.1729,1
2025-08-04,NY,1102,312487.31,283.56,19600000,356320,2608.28,187444,1349.6,244954,2767.37,9622,101.122,0.1861,1
2025-08-11,CA,1284,373560.83,290.94,39000000,421843,3007.88,216928,1561.88,303091,3404.42,10765,98.601,0.173,0
2025-08-11,TX,1089,317840.86,291.86,30500000,355376,2544.43,195371,1406.67,258619,2913.53,9791,100.203,0.1634,0
2025-08-11,FL,889,255868.03,287.82,22900000,308073,2203.11,154424,1111.85,225259,2537.78,7890,100.476,0.1695,0
2025-08-11,NY,955,268297.59,280.94,19600000,341119,2501.58,167476,1205.82,235854,2657.99,8302,100.179,0.174,0
2025-08-18,CA,1265,360355.92,284.87,39000000,407597,2928.48,203104,1462.35,299617,3376.17,11461,100.625,0.1332,0
2025-08-18,TX,1050,302290.77,287.9,30500000,327597,2369.42,180856,1302.17,248111,2794.05,9236,100.312,0.1356,0
2025-08-18,FL,904,267539.09,295.95,22900000,269880,1956.42,168295,1211.73,192477,2171.12,8262,99.833,0.1388,0
2025-08-18,NY,869,246417.09,283.56,19600000,300412,2203.69,167485,1205.89,221818,2495.12,8920,99.588,0.1466,0
2025-08-25,CA,1249,368126.24,294.74,39000000,453791,3275.82,225804,1625.79,316191,3570.9,11847,100.028,0.1611,0
2025-08-25,TX,1023,301273.77,294.5,30500000,340891,2473.07,185981,1339.07,251803,2845.62,9632,99.646,0.1297,0
2025-08-25,FL,860,251285.33,292.19,22900000,322658,2352.08,149731,1078.06,210162,2381.17,7512,98.014,0.1533,0
2025-08-25,NY,923,271095.91,293.71,19600000,297175,2150.46,177908,1280.93,213513,2417.7,8729,99.22,0.161,0
2025-09-01,CA,1310,387227.22,295.59,39000000,449287,3274.01,207681,1495.3,275979,3122.19,10752,98.727,0.132,0
2025-09-01,TX,1034,309898.02,299.71,30500000,334912,2410.01,180335,1298.41,263631,2971.44,9042,98.815,0.1481,0
2025-09-01,FL,809,240002.56,296.67,22900000,271263,1985.25,157739,1135.72,208143,2342.25,7802,98.122,0.1148,0
2025-09-01,NY,919,265379.99,288.77,19600000,308895,2279.96,147672,1063.24,220257,2486.44,7829,99.26,0.1151,0
2025-09-08,CA,1228,371103.04,302.2,39000000,442838,3211.55,211421,1522.23,301516,3398.62,11480,99.674,0.1073,0
2025-09-08,TX,1001,293376.48,293.08,30500000,336543,2484.01,165876,1194.3,260200,2932.99,9829,98.621,0.1378,0
2025-09-08,FL,879,250480.41,284.96,22900000,275420,2023.41,153801,1107.37,200773,2269.7,7491,99.806,0.1374,0
2025-09-08,NY,915,261720.34,286.03,19600000,336400,2453.5,157388,1133.2,205439,2315.54,7806,98.916,0.1033,0
2025-09-15,CA,1231,372518.39,302.61,39000000,437766,3182.02,210344,1514.48,301838,3405.73,10836,99.364,0.1047,0
2025-09-15,TX,1043,305308.85,292.72,30500000,348296,2505.99,171066,1231.67,242241,2731.28,8793,98.304,0.0982,0
2025-09-15,FL,850,247278.43,290.92,22900000,284665,2092.42,154230,1110.46,203562,2298.31,7647,97.587,0.0923,0
2025-09-15,NY,946,281733.54,297.82,19600000,326537,2363.66,144540,1040.69,206346,2323.12,7807,99.467,0.1009,0
2025-09-22,CA,1152,335462.77,291.2,39000000,378658,2771.9,200420,1443.02,274098,3102.21,10475,98.9,0.0771,0
2025-09-22,TX,1028,296753.5,288.67,30500000,336128,2459.35,191316,1377.47,226449,2551.41,9310,98.174,0.086,0
2025-09-22,FL,874,253598.18,290.16,22900000,303416,2200.26,148192,1066.98,189549,2136.39,8034,97.974,0.0871,0
2025-09-22,NY,918,265870.11,289.62,19600000,304717,2181.83,166562,1199.25,199623,2247.11,8011,97.064,0.0957,0
2025-09-29,CA,1159,336104.6,290.0,39000000,429608,3127.79,190967,1374.96,271350,3068.84,10559,98.533,0.0835,0
2025-09-29,TX,1007,289357.43,287.35,30500000,358087,2591.45,174538,1256.67,239867,2704.94,8804,97.102,0.0903,0
2025-09-29,FL,869,255105.65,293.56,22900000,311754,2271.19,146537,1055.07,207016,2335.67,7862,97.781,0.0669,0
2025-09-29,NY,892,259090.27,290.46,19600000,315600,2262.7,167825,1208.34,211405,2377.53,8114,97.51,0.1007,0
2025-10-06,CA,1049,307253.07,292.9,39000000,344704,2511.01,187988,1353.52,249432,2817.23,9465,98.642,0.0673,0
2025-10-06,TX,930,266501.58,286.56,30500000,299126,2193.28,172176,1239.67,218330,2463.18,7566,98.49,0.0671,0
2025-10-06,FL,775,234631.77,302.75,22900000,257233,1827.53,128609,925.98,176335,1986.73,6942,97.393,0.0654,0
2025-10-06,NY,823,235973.07,286.72,19600000,258071,1851.45,137315,988.67,186911,2100.24,7543,96.991,0.0628,0
2025-10-13,CA,1078,323332.05,299.94,39000000,379947,2792.99,197525,1422.18,247641,2799.15,9607,96.634,0.0908,0
2025-10-13,TX,888,266809.95,300.46,30500000,302982,2247.61,145033,1044.23,227445,2559.42,8118,98.262,0.0688,0
2025-10-13,FL,790,235341.43,297.9,22900000,238836,1722.79,132100,951.12,188283,2128.67,7081,98.245,0.0931,0
2025-10-13,NY,796,229445.53,288.25,19600000,261765,1885.15,130105,936.75,179106,2015.56,7015,98.135,0.0877,0
2025-10-20,CA,1089,317933.12,291.95,39000000,339698,2496.74,194486,1400.3,252331,2837.11,10251,97.054,0.0665,0
2025-10-20,TX,915,274121.37,299.59,30500000,298030,2126.42,144463,1040.13,215918,2443.77,7872,97.333,0.0771,0
2025-10-20,FL,751,217468.0,289.57,22900000,260366,1888.35,126569,911.3,181884,2051.85,7001,98.522,0.0674,0
2025-10-20,NY,804,230775.66,287.03,19600000,260526,1920.32,144920,1043.43,194755,2192.85,7305,98.808,0.0574,0
2025-10-27,CA,1048,311648.92,297.37,39000000,345730,2540.78,205050,1476.36,238449,2687.76,9296,97.609,0.0721,0
2025-10-27,TX,903,269600.63,298.56,30500000,310472,2285.9,157897,1136.86,214051,2423.1,8086,97.343,0.072,0
2025-10-27,FL,725,211700.8,292.0,22900000,233047,1687.16,135545,975.93,180240,2029.75,6514,97.179,0.0738,0
2025-10-27,NY,777,230985.38,297.28,19600000,259695,1896.27,137047,986.74,186524,2096.53,7202,97.271,0.0771,0
2025-11-03,CA,1674,488098.41,291.58,39000000,542285,3939.92,260294,1874.11,378854,4259.24,13026,97.007,0.08,1
2025-11-03,TX,1313,389304.08,296.5,30500000,410241,3008.58,192397,1385.26,309654,3503.12,10768,97.469,0.0734,1
2025-11-03,FL,1128,318082.06,281.99,22900000,333252,2420.11,185840,1338.05,250274,2811.83,9567,98.108,0.0716,1
2025-11-03,NY,1197,335204.04,280.04,19600000,407300,2976.19,197411,1421.36,284347,3213.96,10577,97.343,0.0798,1
2025-11-10,CA,1343,394087.09,293.44,39000000,445705,3269.94,263871,1899.87,318698,3585.62,11972,98.799,0.0829,0
2025-11-10,TX,1196,336553.2,281.4,30500000,393922,2900.57,173483,1249.08,259087,2920.0,9672,97.466,0.0593,0
2025-11-10,FL,1001,285389.92,285.1,22900000,328026,2366.75,185474,1335.41,239838,2699.34,9249,96.506,0.0817,0
2025-11-10,NY,1051,308587.11,293.61,19600000,342737,2447.01,180528,1299.8,230850,2607.99,9229,98.328,0.083,0
2025-11-17,CA,1448,403099.12,278.38,39000000,496691,3609.22,265264,1909.9,324996,3679.37,13214,96.8,0.0925,0
2025-11-17,TX,1155,329627.75,285.39,30500000,355358,2591.89,181430,1306.3,251933,2840.55,10809,96.93,0.078,0
2025-11-17,FL,970,282123.9,290.85,22900000,321831,2381.4,175970,1266.98,221698,2502.15,9125,98.823,0.0998,0
2025-11-17,NY,1034,287551.81,278.1,19600000,374272,2708.72,184195,1326.2,260930,2939.47,8734,97.041,0.1037,0
2025-11-24,CA,1712,470329.99,274.73,39000000,508426,3744.26,278463,2004.94,353838,3982.39,13728,97.052,0.0929,1
2025-11-24,TX,1349,372812.64,276.36,30500000,433070,3203.38,219002,1576.81,289216,3266.8,11653,96.701,0.0785,1
2025-11-24,FL,1181,334947.91,283.61,22900000,370423,2713.26,206331,1485.59,260247,2939.45,10079,98.849,0.0936,1
2025-11-24,NY,1196,345146.29,288.58,19600000,418122,3027.64,200777,1445.59,292332,3289.26,10757,98.608,0.0812,1
2025-12-01,CA,1466,406926.02,277.58,39000000,481651,3478.2,290979,2095.05,366375,4133.96,13857,98.93,0.1089,0
2025-12-01,TX,1200,338352.38,281.96,30500000,393688,2886.85,236064,1699.66,289653,3273.43,11561,98.861,0.1026,0
2025-12-01,FL,1099,313025.93,284.83,22900000,344059,2505.93,204267,1470.72,258886,2925.69,9725,97.837,0.1095,0
2025-12-01,NY,1099,319444.23,290.67,19600000,345551,2531.93,199242,1434.54,279877,3147.44,9972,98.095,0.0951,0
2025-12-08,CA,1438,396574.65,275.78,39000000,479074,3494.28,266565,1919.27,342907,3870.0,14298,98.693,0.1159,0
2025-12-08,TX,1247,351295.41,281.71,30500000,415379,3066.3,242224,1744.02,299337,3386.69,11456,98.387,0.1294,0
2025-12-08,FL,1051,299586.99,285.05,22900000,346366,2510.14,178842,1287.67,252978,2854.21,9909,98.098,0.114,0
2025-12-08,NY,1093,299068.83,273.62,19600000,367572,2647.62,190012,1368.09,246413,2786.72,10474,98.481,0.1352,0
2025-12-15,CA,1544,440780.87,285.48,39000000,552268,3996.5,287512,2070.08,359038,4039.0,13195,98.588,0.1334,0
2025-12-15,TX,1273,365270.82,286.94,30500000,447034,3277.64,218463,1572.94,292007,3295.65,11143,97.406,0.1169,0
2025-12-15,FL,1030,294307.22,285.74,22900000,341208,2457.76,183415,1320.59,277522,3128.29,9467,99.068,0.1498,0
2025-12-15,NY,1146,327560.21,285.83,19600000,366657,2690.6,217658,1567.14,273208,3090.66,9669,97.406,0.1344,0
2025-12-22,CA,1530,424414.66,277.4,39000000,504672,3722.42,235294,1694.12,356482,4039.06,13611,99.604,0.1502,0
2025-12-22,TX,1224,347604.95,283.99,30500000,407364,2931.07,219053,1577.18,288009,3256.23,12164,98.926,0.1377,0
2025-12-22,FL,1067,305176.91,286.01,22900000,357814,2627.23,189603,1365.14,264741,2991.96,10114,98.868,0.1518,0
2025-12-22,NY,1143,318119.74,278.32,19600000,387609,2856.55,172569,1242.5,259623,2941.13,10572,98.289,0.1429,0
2025-12-29,CA,1575,453952.92,288.22,39000000,550729,4013.93,251206,1808.69,342765,3872.77,14040,99.677,0.1706,0
2025-12-29,TX,1269,365771.86,288.24,30500000,423846,3081.75,230039,1656.28,297639,3356.51,11843,98.029,0.1727,0
2025-12-29,FL,1098,308796.44,281.24,22900000,361956,2591.16,202272,1456.36,273902,3086.75,10218,97.767,0.1693,0
2025-12-29,NY,1164,337441.17,289.9,19600000,399273,2864.57,177126,1275.3,269131,3033.04,10684,97.855,0.16,0
2026-01-05,CA,1179,333416.84,282.8,39000000,407619,2938.17,212969,1533.38,274404,3094.36,10138,99.249,0.1479,0
2026-01-05,TX,874,253946.18,290.56,30500000,295536,2143.0,146518,1054.93,224812,2531.9,8403,98.144,0.1463,0
2026-01-05,FL,806,232649.09,288.65,22900000,257622,1874.78,146385,1053.97,171834,1936.82,6915,98.212,0.1678,0
2026-01-05,NY,814,235937.57,289.85,19600000,262662,1917.79,133061,958.04,187263,2116.61,8010,99.76,0.1467,0
2026-01-12,CA,1134,320259.53,282.42,39000000,430588,3134.4,220349,1586.51,250783,2829.94,10414,99.326,0.1556,0
2026-01-12,TX,923,268520.38,290.92,30500000,328151,2374.91,176816,1273.08,228636,2577.85,8936,100.334,0.1711,0
2026-01-12,FL,862,245436.38,284.73,22900000,261018,1880.06,147738,1063.72,206444,2331.55,7524,98.956,0.1647,0
2026-01-12,NY,810,232522.1,287.06,19600000,268245,1929.33,158428,1140.68,209019,2348.03,7666,100.33,0.154,0
2026-01-19,CA,1174,342728.14,291.93,39000000,395065,2835.59,208547,1501.54,272479,3077.17,10817,98.996,0.171,0
2026-01-19,TX,937,272507.28,290.83,30500000,337869,2499.54,166541,1199.09,240149,2714.41,8225,100.235,0.1854,0
2026-01-19,FL,811,226415.44,279.18,22900000,259367,1886.87,139921,1007.43,189959,2144.12,6946,98.901,0.1667,0
2026-01-19,NY,866,248642.56,287.12,19600000,313226,2272.8,160180,1153.3,195832,2220.82,7632,100.369,0.1799,0
2026-01-26,CA,1164,330608.39,284.03,39000000,421183,3042.15,222933,1605.12,260738,2956.31,10367,100.51,0.1613,0
2026-01-26,TX,970,281008.35,289.7,30500000,356399,2573.79,148833,1071.59,224169,2523.51,8247,100.593,0.1826,0
2026-01-26,FL,785,219742.47,279.93,22900000,267281,1916.32,134835,970.81,206653,2332.71,7747,99.5,0.1568,0
2026-01-26,NY,896,257098.68,286.94,19600000,311972,2289.2,151406,1090.12,210505,2371.51,7851,99.71,0.1751,0
2026-02-02,CA,1454,430844.5,296.32,39000000,462045,3322.32,244170,1758.03,314626,3534.47,12290,100.645,0.1733,1
2026-02-02,TX,1231,347968.79,282.67,30500000,373988,2771.35,178548,1285.55,265639,3002.02,9417,99.685,0.1862,1
2026-02-02,FL,1032,304537.3,295.09,22900000,310501,2279.08,165293,1190.11,230028,2601.61,8667,99.505,0.1853,1
2026-02-02,NY,1051,294801.53,280.5,19600000,335344,2407.62,160116,1152.84,209865,2373.07,8634,99.806,0.1712,1
2026-02-09,CA,1182,334686.27,283.15,39000000,405427,2951.18,183081,1318.18,271644,3060.43,10265,99.669,0.1607,0
2026-02-09,TX,992,294364.99,296.74,30500000,311261,2257.06,173623,1250.08,244342,2755.73,9080,100.709,0.1526,0
2026-02-09,FL,880,257764.72,292.91,22900000,270622,1943.34,153860,1107.79,209550,2366.12,7609,100.635,0.1572,0
2026-02-09,NY,891,263134.5,295.32,19600000,298588,2215.11,148671,1070.43,214425,2416.5,7533,101.353,0.1507,0
2026-02-16,CA,1177,348575.88,296.16,39000000,381624,2745.13,204195,1470.2,308648,3480.89,11572,99.415,0.1608,0
2026-02-16,TX,1049,306229.37,291.93,30500000,334660,2469.79,194409,1399.75,230451,2602.28,8742,99.495,0.1415,0
2026-02-16,FL,861,249063.82,289.27,22900000,282140,2086.68,138191,994.98,210208,2364.05,7927,101.427,0.1574,0
2026-02-16,NY,849,253816.93,298.96,19600000,275922,2015.14,162895,1172.84,225248,2544.11,8578,99.94,0.1671,0
2026-02-23,CA,1193,342594.02,287.17,39000000,397941,2898.22,220430,1587.1,323236,3644.76,11083,100.685,0.1565,0
2026-02-23,TX,1007,285536.44,283.55,30500000,319179,2313.82,154444,1112.0,242891,2742.9,9172,99.796,0.135,0
2026-02-23,FL,931,277938.7,298.54,22900000,308414,2246.12,156488,1126.71,201677,2279.57,8142,100.822,0.148,0
2026-02-23,NY,887,253614.28,285.92,19600000,323376,2342.41,151514,1090.9,202381,2288.87,7624,101.161,0.1467,0
2026-03-02,CA,1246,370214.81,297.12,39000000,424987,3069.61,211344,1521.68,295267,3318.51,10452,100.128,0.1159,0
2026-03-02,TX,1038,299739.71,288.77,30500000,381837,2766.81,180245,1297.76,232831,2617.17,8937,101.958,0.1212,0
2026-03-02,FL,895,268172.09,299.63,22900000,313929,2297.12,167594,1206.68,222482,2503.87,8144,101.443,0.1259,0
2026-03-02,NY,856,243770.85,284.78,19600000,296084,2116.49,153175,1102.86,214657,2413.86,7798,100.987,0.1155,0
2026-03-09,CA,1278,383157.08,299.81,39000000,467554,3394.58,209415,1507.79,301552,3399.65,11271,102.466,0.132,0
